relative_to,sender,receiver,operator,type,date,amount
Matthieu-Étienne Legendre,Matthieu-Étienne Legendre,Olivie Meyer,moov,TRANSFER,2022-08-18,57300
,,Olivie Meyer,moov,CASH_IN,2022-08-19,203900
Olivie Meyer,Auguste du Jacob,Olivie Meyer,moov,RECEIPT,2022-08-19,131500
Auguste du Jacob,Auguste du Jacob,Olivie Meyer,moov,TRANSFER,2022-08-19,131500
,,Olivie Meyer,moov,CASH_IN,2022-08-21,151100
Olivie Meyer,Alphonse Gros,Olivie Meyer,moov,RECEIPT,2022-08-21,167700
Alphonse Gros,Alphonse Gros,Olivie Meyer,moov,TRANSFER,2022-08-21,167700
Olivie Meyer,Olivie Meyer,Émilie de la Adam,moov,TRANSFER,2022-08-22,293100
Émilie de la Adam,Olivie Meyer,Émilie de la Adam,moov,RECEIPT,2022-08-22,293100
,,Olivie Meyer,moov,CASH_IN,2022-08-24,324600
,,,moov,CASH_OUT,2022-08-25,317500
,,Olivie Meyer,moov,CASH_IN,2022-08-25,185800
,,,moov,CASH_OUT,2022-08-26,392100
,,,moov,CASH_OUT,2022-08-26,311300
,,,mtn,CASH_OUT,2022-08-01,495800
,,Alexandre du Jacquet,mtn,CASH_IN,2022-08-08,417700
,,,mtn,CASH_OUT,2022-08-17,328300
Alexandre du Jacquet,Alexandre du Jacquet,Gabrielle Mendès,mtn,TRANSFER,2022-08-20,47400
Gabrielle Mendès,Alexandre du Jacquet,Gabrielle Mendès,mtn,RECEIPT,2022-08-20,47400
Alexandre du Jacquet,Matthieu-Étienne Legendre,Alexandre du Jacquet,mtn,RECEIPT,2022-08-23,28600
Matthieu-Étienne Legendre,Matthieu-Étienne Legendre,Alexandre du Jacquet,mtn,TRANSFER,2022-08-23,28600
Alexandre du Jacquet,Alexandre du Jacquet,Alphonse Gros,mtn,TRANSFER,2022-08-23,442700
Alphonse Gros,Alexandre du Jacquet,Alphonse Gros,mtn,RECEIPT,2022-08-23,442700
,,,mtn,CASH_OUT,2022-08-26,411600
Alexandre du Jacquet,Julien Le Gaillard,Alexandre du Jacquet,mtn,RECEIPT,2022-08-27,255000
Julien Le Gaillard,Julien Le Gaillard,Alexandre du Jacquet,mtn,TRANSFER,2022-08-27,255000
Matthieu-Étienne Legendre,Auguste du Jacob,Matthieu-Étienne Legendre,mtn,RECEIPT,2022-08-01,241900
Auguste du Jacob,Auguste du Jacob,Matthieu-Étienne Legendre,mtn,TRANSFER,2022-08-01,241900
Matthieu-Étienne Legendre,Matthieu-Étienne Legendre,Josette Robin,mtn,TRANSFER,2022-08-01,311500
Josette Robin,Matthieu-Étienne Legendre,Josette Robin,mtn,RECEIPT,2022-08-01,311500
Matthieu-Étienne Legendre,Josette Robin,Matthieu-Étienne Legendre,mtn,RECEIPT,2022-08-04,288600
Josette Robin,Josette Robin,Matthieu-Étienne Legendre,mtn,TRANSFER,2022-08-04,288600
,,Matthieu-Étienne Legendre,mtn,CASH_IN,2022-08-07,100700
,,,mtn,CASH_OUT,2022-08-07,202000
Matthieu-Étienne Legendre,Julien Le Gaillard,Matthieu-Étienne Legendre,mtn,RECEIPT,2022-08-08,277800
Julien Le Gaillard,Julien Le Gaillard,Matthieu-Étienne Legendre,mtn,TRANSFER,2022-08-08,277800
,,,mtn,CASH_OUT,2022-08-13,453600
,,,mtn,CASH_OUT,2022-08-21,142500
Matthieu-Étienne Legendre,Luc Bègue-Poulain,Matthieu-Étienne Legendre,mtn,RECEIPT,2022-08-21,497200
Luc Bègue-Poulain,Luc Bègue-Poulain,Matthieu-Étienne Legendre,mtn,TRANSFER,2022-08-21,497200
Matthieu-Étienne Legendre,Julien Le Gaillard,Matthieu-Étienne Legendre,mtn,RECEIPT,2022-08-22,352500
Julien Le Gaillard,Julien Le Gaillard,Matthieu-Étienne Legendre,mtn,TRANSFER,2022-08-22,352500
Matthieu-Étienne Legendre,Matthieu-Étienne Legendre,Émilie de la Adam,mtn,TRANSFER,2022-08-22,126000
Émilie de la Adam,Matthieu-Étienne Legendre,Émilie de la Adam,mtn,RECEIPT,2022-08-22,126000
Matthieu-Étienne Legendre,Josette Robin,Matthieu-Étienne Legendre,mtn,RECEIPT,2022-08-23,268000
Josette Robin,Josette Robin,Matthieu-Étienne Legendre,mtn,TRANSFER,2022-08-23,268000
,,Matthieu-Étienne Legendre,mtn,CASH_IN,2022-08-25,335000
Alfred Meunier,Luc Bègue-Poulain,Alfred Meunier,moov,RECEIPT,2022-08-01,21600
Luc Bègue-Poulain,Luc Bègue-Poulain,Alfred Meunier,moov,TRANSFER,2022-08-01,21600
,,,moov,CASH_OUT,2022-08-03,113700
Alfred Meunier,Yves Brunet,Alfred Meunier,moov,RECEIPT,2022-08-09,427400
Yves Brunet,Yves Brunet,Alfred Meunier,moov,TRANSFER,2022-08-09,427400
,,Alfred Meunier,moov,CASH_IN,2022-08-09,425300
,,,moov,CASH_OUT,2022-08-10,318000
Alfred Meunier,Alphonse Gros,Alfred Meunier,moov,RECEIPT,2022-08-20,198500
Alphonse Gros,Alphonse Gros,Alfred Meunier,moov,TRANSFER,2022-08-20,198500
Martine Gimenez,Gabrielle Mendès,Martine Gimenez,mtn,RECEIPT,2022-08-03,493900
Gabrielle Mendès,Gabrielle Mendès,Martine Gimenez,mtn,TRANSFER,2022-08-03,493900
Martine Gimenez,Auguste du Jacob,Martine Gimenez,mtn,RECEIPT,2022-08-04,397500
Auguste du Jacob,Auguste du Jacob,Martine Gimenez,mtn,TRANSFER,2022-08-04,397500
Martine Gimenez,Gabrielle Mendès,Martine Gimenez,mtn,RECEIPT,2022-08-07,35100
Gabrielle Mendès,Gabrielle Mendès,Martine Gimenez,mtn,TRANSFER,2022-08-07,35100
,,,mtn,CASH_OUT,2022-08-10,150600
Martine Gimenez,Alphonse Gros,Martine Gimenez,mtn,RECEIPT,2022-08-10,227200
Alphonse Gros,Alphonse Gros,Martine Gimenez,mtn,TRANSFER,2022-08-10,227200
Martine Gimenez,Martine Gimenez,Alphonse Gros,mtn,TRANSFER,2022-08-15,339900
Alphonse Gros,Martine Gimenez,Alphonse Gros,mtn,RECEIPT,2022-08-15,339900
,,,mtn,CASH_OUT,2022-08-01,318100
Maurice de la Pineau,Mathilde Petitjean,Maurice de la Pineau,mtn,RECEIPT,2022-08-05,14000
Mathilde Petitjean,Mathilde Petitjean,Maurice de la Pineau,mtn,TRANSFER,2022-08-05,14000
Maurice de la Pineau,Victor Maury,Maurice de la Pineau,mtn,RECEIPT,2022-08-08,239600
Victor Maury,Victor Maury,Maurice de la Pineau,mtn,TRANSFER,2022-08-08,239600
Maurice de la Pineau,Bertrand-Bernard Faivre,Maurice de la Pineau,mtn,RECEIPT,2022-08-10,105800
Bertrand-Bernard Faivre,Bertrand-Bernard Faivre,Maurice de la Pineau,mtn,TRANSFER,2022-08-10,105800
Maurice de la Pineau,Gabrielle Mendès,Maurice de la Pineau,mtn,RECEIPT,2022-08-14,411500
Gabrielle Mendès,Gabrielle Mendès,Maurice de la Pineau,mtn,TRANSFER,2022-08-14,411500
,,Maurice de la Pineau,mtn,CASH_IN,2022-08-15,179200
Maurice de la Pineau,Yves Brunet,Maurice de la Pineau,mtn,RECEIPT,2022-08-17,19100
Yves Brunet,Yves Brunet,Maurice de la Pineau,mtn,TRANSFER,2022-08-17,19100
,,,mtn,CASH_OUT,2022-08-27,216100
Maurice de la Pineau,Yves Brunet,Maurice de la Pineau,mtn,RECEIPT,2022-08-27,68300
Yves Brunet,Yves Brunet,Maurice de la Pineau,mtn,TRANSFER,2022-08-27,68300
Gilbert Paul,Gilbert Paul,Auguste du Jacob,mtn,TRANSFER,2022-08-03,72700
Auguste du Jacob,Gilbert Paul,Auguste du Jacob,mtn,RECEIPT,2022-08-03,72700
,,,mtn,CASH_OUT,2022-08-07,82800
,,Gilbert Paul,mtn,CASH_IN,2022-08-08,346900
,,Gilbert Paul,mtn,CASH_IN,2022-08-11,315800
Gilbert Paul,Gilbert Paul,Josette Robin,mtn,TRANSFER,2022-08-11,263100
Josette Robin,Gilbert Paul,Josette Robin,mtn,RECEIPT,2022-08-11,263100
Gilbert Paul,Gilbert Paul,Émilie de la Adam,mtn,TRANSFER,2022-08-13,111000
Émilie de la Adam,Gilbert Paul,Émilie de la Adam,mtn,RECEIPT,2022-08-13,111000
Gilbert Paul,Michelle Lebreton,Gilbert Paul,mtn,RECEIPT,2022-08-13,299500
Michelle Lebreton,Michelle Lebreton,Gilbert Paul,mtn,TRANSFER,2022-08-13,299500
Gilbert Paul,Émilie de la Adam,Gilbert Paul,mtn,RECEIPT,2022-08-14,313800
Émilie de la Adam,Émilie de la Adam,Gilbert Paul,mtn,TRANSFER,2022-08-14,313800
,,,mtn,CASH_OUT,2022-08-16,391200
Gilbert Paul,Mathilde Petitjean,Gilbert Paul,mtn,RECEIPT,2022-08-18,411200
Mathilde Petitjean,Mathilde Petitjean,Gilbert Paul,mtn,TRANSFER,2022-08-18,411200
Gilbert Paul,Gilbert Paul,Victor Maury,mtn,TRANSFER,2022-08-19,374600
Victor Maury,Gilbert Paul,Victor Maury,mtn,RECEIPT,2022-08-19,374600
,,Gilbert Paul,mtn,CASH_IN,2022-08-23,107200
,,Gabrielle Mendès,mtn,CASH_IN,2022-08-01,421500
,,,mtn,CASH_OUT,2022-08-02,448000
,,,mtn,CASH_OUT,2022-08-03,18200
Gabrielle Mendès,Alphonse Gros,Gabrielle Mendès,mtn,RECEIPT,2022-08-07,16400
Alphonse Gros,Alphonse Gros,Gabrielle Mendès,mtn,TRANSFER,2022-08-07,16400
Gabrielle Mendès,Émilie de la Adam,Gabrielle Mendès,mtn,RECEIPT,2022-08-08,447600
Émilie de la Adam,Émilie de la Adam,Gabrielle Mendès,mtn,TRANSFER,2022-08-08,447600
,,Gabrielle Mendès,mtn,CASH_IN,2022-08-09,301300
,,,mtn,CASH_OUT,2022-08-13,486600
Gabrielle Mendès,Yves Brunet,Gabrielle Mendès,mtn,RECEIPT,2022-08-13,496300
Yves Brunet,Yves Brunet,Gabrielle Mendès,mtn,TRANSFER,2022-08-13,496300
Gabrielle Mendès,Auguste du Jacob,Gabrielle Mendès,mtn,RECEIPT,2022-08-13,296100
Auguste du Jacob,Auguste du Jacob,Gabrielle Mendès,mtn,TRANSFER,2022-08-13,296100
Gabrielle Mendès,Georges Fischer,Gabrielle Mendès,mtn,RECEIPT,2022-08-15,46700
Georges Fischer,Georges Fischer,Gabrielle Mendès,mtn,TRANSFER,2022-08-15,46700
,,Gabrielle Mendès,mtn,CASH_IN,2022-08-18,274500
,,Gabrielle Mendès,mtn,CASH_IN,2022-08-20,325700
Gabrielle Mendès,Bertrand-Bernard Faivre,Gabrielle Mendès,mtn,RECEIPT,2022-08-21,343200
Bertrand-Bernard Faivre,Bertrand-Bernard Faivre,Gabrielle Mendès,mtn,TRANSFER,2022-08-21,343200
Gabrielle Mendès,Bertrand-Bernard Faivre,Gabrielle Mendès,mtn,RECEIPT,2022-08-22,210500
Bertrand-Bernard Faivre,Bertrand-Bernard Faivre,Gabrielle Mendès,mtn,TRANSFER,2022-08-22,210500
,,Gabrielle Mendès,mtn,CASH_IN,2022-08-22,233400
,,,mtn,CASH_OUT,2022-08-23,28900
Gabrielle Mendès,Auguste du Jacob,Gabrielle Mendès,mtn,RECEIPT,2022-08-26,231200
Auguste du Jacob,Auguste du Jacob,Gabrielle Mendès,mtn,TRANSFER,2022-08-26,231200
,,,moov,CASH_OUT,2022-08-01,345100
Luc Bègue-Poulain,Michelle Lebreton,Luc Bègue-Poulain,moov,RECEIPT,2022-08-01,132800
Michelle Lebreton,Michelle Lebreton,Luc Bègue-Poulain,moov,TRANSFER,2022-08-01,132800
Luc Bègue-Poulain,Bertrand-Bernard Faivre,Luc Bègue-Poulain,moov,RECEIPT,2022-08-04,151200
Bertrand-Bernard Faivre,Bertrand-Bernard Faivre,Luc Bègue-Poulain,moov,TRANSFER,2022-08-04,151200
Luc Bègue-Poulain,Yves Brunet,Luc Bègue-Poulain,moov,RECEIPT,2022-08-05,125300
Yves Brunet,Yves Brunet,Luc Bègue-Poulain,moov,TRANSFER,2022-08-05,125300
Luc Bègue-Poulain,Luc Bègue-Poulain,Auguste du Jacob,moov,TRANSFER,2022-08-05,470200
Auguste du Jacob,Luc Bègue-Poulain,Auguste du Jacob,moov,RECEIPT,2022-08-05,470200
,,,moov,CASH_OUT,2022-08-15,237700
Luc Bègue-Poulain,Luc Bègue-Poulain,Émilie de la Adam,moov,TRANSFER,2022-08-20,158700
Émilie de la Adam,Luc Bègue-Poulain,Émilie de la Adam,moov,RECEIPT,2022-08-20,158700
Luc Bègue-Poulain,Luc Bègue-Poulain,Auguste du Jacob,moov,TRANSFER,2022-08-22,429300
Auguste du Jacob,Luc Bègue-Poulain,Auguste du Jacob,moov,RECEIPT,2022-08-22,429300
,,Luc Bègue-Poulain,moov,CASH_IN,2022-08-23,273400
,,Luc Bègue-Poulain,moov,CASH_IN,2022-08-24,27600
,,,moov,CASH_OUT,2022-08-25,497900
,,,moov,CASH_OUT,2022-08-25,207200
,,Georges Fischer,moov,CASH_IN,2022-08-04,319700
Georges Fischer,Georges Fischer,Victor Maury,moov,TRANSFER,2022-08-04,358100
Victor Maury,Georges Fischer,Victor Maury,moov,RECEIPT,2022-08-04,358100
,,,moov,CASH_OUT,2022-08-04,228300
Georges Fischer,Georges Fischer,Émilie de la Adam,moov,TRANSFER,2022-08-05,274400
Émilie de la Adam,Georges Fischer,Émilie de la Adam,moov,RECEIPT,2022-08-05,274400
,,,moov,CASH_OUT,2022-08-05,26300
Georges Fischer,Émilie de la Adam,Georges Fischer,moov,RECEIPT,2022-08-06,297700
Émilie de la Adam,Émilie de la Adam,Georges Fischer,moov,TRANSFER,2022-08-06,297700
Georges Fischer,Georges Fischer,Bertrand-Bernard Faivre,moov,TRANSFER,2022-08-08,328400
Bertrand-Bernard Faivre,Georges Fischer,Bertrand-Bernard Faivre,moov,RECEIPT,2022-08-08,328400
Georges Fischer,Michelle Lebreton,Georges Fischer,moov,RECEIPT,2022-08-08,293500
Michelle Lebreton,Michelle Lebreton,Georges Fischer,moov,TRANSFER,2022-08-08,293500
,,Georges Fischer,moov,CASH_IN,2022-08-08,297200
,,,moov,CASH_OUT,2022-08-09,1200
Georges Fischer,Auguste du Jacob,Georges Fischer,moov,RECEIPT,2022-08-12,353500
Auguste du Jacob,Auguste du Jacob,Georges Fischer,moov,TRANSFER,2022-08-12,353500
Georges Fischer,Émilie de la Adam,Georges Fischer,moov,RECEIPT,2022-08-14,29800
Émilie de la Adam,Émilie de la Adam,Georges Fischer,moov,TRANSFER,2022-08-14,29800
Georges Fischer,Yves Brunet,Georges Fischer,moov,RECEIPT,2022-08-18,97800
Yves Brunet,Yves Brunet,Georges Fischer,moov,TRANSFER,2022-08-18,97800
,,,moov,CASH_OUT,2022-08-20,43500
Georges Fischer,Victor Maury,Georges Fischer,moov,RECEIPT,2022-08-20,326800
Victor Maury,Victor Maury,Georges Fischer,moov,TRANSFER,2022-08-20,326800
,,,moov,CASH_OUT,2022-08-21,466500
Georges Fischer,Georges Fischer,Victor Maury,moov,TRANSFER,2022-08-25,202300
Victor Maury,Georges Fischer,Victor Maury,moov,RECEIPT,2022-08-25,202300
,,Georges Fischer,moov,CASH_IN,2022-08-26,364700
,,Alphonse Gros,mtn,CASH_IN,2022-08-01,485500
Alphonse Gros,Yves Brunet,Alphonse Gros,mtn,RECEIPT,2022-08-03,421600
Yves Brunet,Yves Brunet,Alphonse Gros,mtn,TRANSFER,2022-08-03,421600
Alphonse Gros,Michelle Lebreton,Alphonse Gros,mtn,RECEIPT,2022-08-07,26200
Michelle Lebreton,Michelle Lebreton,Alphonse Gros,mtn,TRANSFER,2022-08-07,26200
Alphonse Gros,Alphonse Gros,Victor Maury,mtn,TRANSFER,2022-08-12,387700
Victor Maury,Alphonse Gros,Victor Maury,mtn,RECEIPT,2022-08-12,387700
Alphonse Gros,Michelle Lebreton,Alphonse Gros,mtn,RECEIPT,2022-08-15,226900
Michelle Lebreton,Michelle Lebreton,Alphonse Gros,mtn,TRANSFER,2022-08-15,226900
,,,mtn,CASH_OUT,2022-08-16,318500
,,Alphonse Gros,mtn,CASH_IN,2022-08-19,7800
Alphonse Gros,Victor Maury,Alphonse Gros,mtn,RECEIPT,2022-08-22,12700
Victor Maury,Victor Maury,Alphonse Gros,mtn,TRANSFER,2022-08-22,12700
,,,mtn,CASH_OUT,2022-08-24,114100
Alphonse Gros,Alphonse Gros,Victor Maury,mtn,TRANSFER,2022-08-25,492600
Victor Maury,Alphonse Gros,Victor Maury,mtn,RECEIPT,2022-08-25,492600
,,,mtn,CASH_OUT,2022-08-25,66700
Marie Letellier,Marie Letellier,Yves Brunet,mtn,TRANSFER,2022-08-07,481600
Yves Brunet,Marie Letellier,Yves Brunet,mtn,RECEIPT,2022-08-07,481600
Marie Letellier,Marie Letellier,Yves Brunet,mtn,TRANSFER,2022-08-07,79600
Yves Brunet,Marie Letellier,Yves Brunet,mtn,RECEIPT,2022-08-07,79600
Alice Brunet du Pascal,Alice Brunet du Pascal,Gilbert du Foucher,moov,TRANSFER,2022-09-07,65900
Gilbert du Foucher,Alice Brunet du Pascal,Gilbert du Foucher,moov,RECEIPT,2022-09-07,65900
Alice Brunet du Pascal,Alice Brunet du Pascal,Matthieu-Guy Charpentier,moov,TRANSFER,2022-09-09,36100
Matthieu-Guy Charpentier,Alice Brunet du Pascal,Matthieu-Guy Charpentier,moov,RECEIPT,2022-09-09,36100
Alice Brunet du Pascal,Franck Bailly,Alice Brunet du Pascal,moov,RECEIPT,2022-09-10,445100
Franck Bailly,Franck Bailly,Alice Brunet du Pascal,moov,TRANSFER,2022-09-10,445100
,,Alice Brunet du Pascal,moov,CASH_IN,2022-09-17,189700
Alice Brunet du Pascal,Alice Brunet du Pascal,Susan Le Lejeune,moov,TRANSFER,2022-09-26,476000
Susan Le Lejeune,Alice Brunet du Pascal,Susan Le Lejeune,moov,RECEIPT,2022-09-26,476000
,,Auguste du Jacob,moov,CASH_IN,2022-09-05,217800
Auguste du Jacob,Auguste du Jacob,Susan Le Lejeune,moov,TRANSFER,2022-09-14,433800
Susan Le Lejeune,Auguste du Jacob,Susan Le Lejeune,moov,RECEIPT,2022-09-14,433800
,,,mtn,CASH_OUT,2022-09-16,74500
Constance du Masse,Constance du Masse,Henri-Gilles Lefort,mtn,TRANSFER,2022-09-18,464300
Henri-Gilles Lefort,Constance du Masse,Henri-Gilles Lefort,mtn,RECEIPT,2022-09-18,464300
Constance du Masse,Constance du Masse,Édouard Mahe,mtn,TRANSFER,2022-09-25,415100
Édouard Mahe,Constance du Masse,Édouard Mahe,mtn,RECEIPT,2022-09-25,415100
,,Émile-Paul Letellier,moov,CASH_IN,2022-09-22,482400
,,Émile-Paul Letellier,moov,CASH_IN,2022-09-24,451200
,,,moov,CASH_OUT,2022-09-27,384900
Mathilde du Clerc,Mathilde du Clerc,Jacques Devaux-Ruiz,moov,TRANSFER,2022-09-07,456100
Jacques Devaux-Ruiz,Mathilde du Clerc,Jacques Devaux-Ruiz,moov,RECEIPT,2022-09-07,456100
,,Mathilde du Clerc,moov,CASH_IN,2022-09-12,125400
Mathilde du Clerc,Léon Mary,Mathilde du Clerc,moov,RECEIPT,2022-09-17,488700
Léon Mary,Léon Mary,Mathilde du Clerc,moov,TRANSFER,2022-09-17,488700
Mathilde du Clerc,Mathilde du Clerc,Thibaut Peron,moov,TRANSFER,2022-09-27,393500
Thibaut Peron,Mathilde du Clerc,Thibaut Peron,moov,RECEIPT,2022-09-27,393500
,,Yves Mary,mtn,CASH_IN,2022-09-16,203900
,,Yves Mary,mtn,CASH_IN,2022-09-26,155000
Hugues Maury,Hugues Maury,Marie Letellier,moov,TRANSFER,2022-09-08,58900
Marie Letellier,Hugues Maury,Marie Letellier,moov,RECEIPT,2022-09-08,58900
,,Hugues Maury,moov,CASH_IN,2022-09-11,257200
,,,moov,CASH_OUT,2022-09-11,348000
,,Hugues Maury,moov,CASH_IN,2022-09-26,39400
Hugues Maury,Hugues Maury,Jules Le Gosselin,moov,TRANSFER,2022-09-27,323400
Jules Le Gosselin,Hugues Maury,Jules Le Gosselin,moov,RECEIPT,2022-09-27,323400
Martine Gimenez,Martine Gimenez,Patrick Gaillard,mtn,TRANSFER,2022-09-16,283000
Patrick Gaillard,Martine Gimenez,Patrick Gaillard,mtn,RECEIPT,2022-09-16,283000
René du Gimenez,Luc Bègue-Poulain,René du Gimenez,mtn,RECEIPT,2022-09-13,305400
Luc Bègue-Poulain,Luc Bègue-Poulain,René du Gimenez,mtn,TRANSFER,2022-09-13,305400
,,Jacqueline Fernandez,mtn,CASH_IN,2022-09-04,425400
Jacqueline Fernandez,Jacqueline Fernandez,Daniel Courtois,mtn,TRANSFER,2022-09-06,391100
Daniel Courtois,Jacqueline Fernandez,Daniel Courtois,mtn,RECEIPT,2022-09-06,391100
,,,mtn,CASH_OUT,2022-09-10,285600
,,,mtn,CASH_OUT,2022-09-17,356700
Jacqueline Fernandez,Jacqueline Fernandez,Christine Le Jacquet,mtn,TRANSFER,2022-09-18,380200
Christine Le Jacquet,Jacqueline Fernandez,Christine Le Jacquet,mtn,RECEIPT,2022-09-18,380200
,,,moov,CASH_OUT,2022-09-07,259100
,,Julien Le Gaillard,moov,CASH_IN,2022-09-11,86600
,,Julien Le Gaillard,moov,CASH_IN,2022-09-20,211800
Franck Bailly,Noémi Perrin,Franck Bailly,mtn,RECEIPT,2022-09-19,77600
Noémi Perrin,Noémi Perrin,Franck Bailly,mtn,TRANSFER,2022-09-19,77600
,,Franck Bailly,mtn,CASH_IN,2022-09-26,10900
Isabelle Loiseau Le Pineau,Isabelle Loiseau Le Pineau,Victoire Lemoine,moov,TRANSFER,2022-09-01,67200
Victoire Lemoine,Isabelle Loiseau Le Pineau,Victoire Lemoine,moov,RECEIPT,2022-09-01,67200
Isabelle Loiseau Le Pineau,Isabelle Loiseau Le Pineau,Laetitia Lefort,moov,TRANSFER,2022-09-02,216800
Laetitia Lefort,Isabelle Loiseau Le Pineau,Laetitia Lefort,moov,RECEIPT,2022-09-02,216800
Isabelle Loiseau Le Pineau,Victoire Lemoine,Isabelle Loiseau Le Pineau,moov,RECEIPT,2022-09-15,77000
Victoire Lemoine,Victoire Lemoine,Isabelle Loiseau Le Pineau,moov,TRANSFER,2022-09-15,77000
,,Gilbert du Foucher,mtn,CASH_IN,2022-09-01,99400
,,Gilbert du Foucher,mtn,CASH_IN,2022-09-10,264900
Gilbert du Foucher,Georges Fischer,Gilbert du Foucher,mtn,RECEIPT,2022-09-14,314000
Georges Fischer,Georges Fischer,Gilbert du Foucher,mtn,TRANSFER,2022-09-14,314000
Gilbert du Foucher,Constance Chrétien-Briand,Gilbert du Foucher,mtn,RECEIPT,2022-09-15,240300
Constance Chrétien-Briand,Constance Chrétien-Briand,Gilbert du Foucher,mtn,TRANSFER,2022-09-15,240300
Gilbert du Foucher,Gilbert du Foucher,Matthieu-Guy Charpentier,mtn,TRANSFER,2022-09-17,488200
Matthieu-Guy Charpentier,Gilbert du Foucher,Matthieu-Guy Charpentier,mtn,RECEIPT,2022-09-17,488200
Édouard Leroy,Michelle Lebreton,Édouard Leroy,moov,RECEIPT,2022-09-07,176600
Michelle Lebreton,Michelle Lebreton,Édouard Leroy,moov,TRANSFER,2022-09-07,176600
Édouard Leroy,Édouard Leroy,Émilie de la Adam,moov,TRANSFER,2022-09-09,487500
Émilie de la Adam,Édouard Leroy,Émilie de la Adam,moov,RECEIPT,2022-09-09,487500
Gilbert Paul,Franck de Joubert,Gilbert Paul,mtn,RECEIPT,2022-09-04,195500
Franck de Joubert,Franck de Joubert,Gilbert Paul,mtn,TRANSFER,2022-09-04,195500
Gilbert Paul,Caroline Roche,Gilbert Paul,mtn,RECEIPT,2022-09-14,215600
Caroline Roche,Caroline Roche,Gilbert Paul,mtn,TRANSFER,2022-09-14,215600
,,Gilbert Paul,mtn,CASH_IN,2022-09-23,200400
Christine Le Jacquet,Christine Le Jacquet,Franck de Joubert,moov,TRANSFER,2022-09-18,488500
Franck de Joubert,Christine Le Jacquet,Franck de Joubert,moov,RECEIPT,2022-09-18,488500
Christine Le Jacquet,Christine Le Jacquet,Rémy du Delaunay,moov,TRANSFER,2022-09-27,296200
Rémy du Delaunay,Christine Le Jacquet,Rémy du Delaunay,moov,RECEIPT,2022-09-27,296200
Adrienne Delattre,Rémy du Delaunay,Adrienne Delattre,moov,RECEIPT,2022-09-04,307800
Rémy du Delaunay,Rémy du Delaunay,Adrienne Delattre,moov,TRANSFER,2022-09-04,307800
Adrienne Delattre,Adrienne Delattre,Célina Imbert-Girard,moov,TRANSFER,2022-09-13,324700
Célina Imbert-Girard,Adrienne Delattre,Célina Imbert-Girard,moov,RECEIPT,2022-09-13,324700
Adrienne Delattre,Jacques Devaux-Ruiz,Adrienne Delattre,moov,RECEIPT,2022-09-14,357600
Jacques Devaux-Ruiz,Jacques Devaux-Ruiz,Adrienne Delattre,moov,TRANSFER,2022-09-14,357600
Thibault Laporte,Guillaume Valentin-Fleury,Thibault Laporte,mtn,RECEIPT,2022-09-01,333200
Guillaume Valentin-Fleury,Guillaume Valentin-Fleury,Thibault Laporte,mtn,TRANSFER,2022-09-01,333200
,,,mtn,CASH_OUT,2022-09-11,105800
Thibault Laporte,Luc Clerc,Thibault Laporte,mtn,RECEIPT,2022-09-26,44100
Luc Clerc,Luc Clerc,Thibault Laporte,mtn,TRANSFER,2022-09-26,44100
Lucy Fontaine,Thibaut Peron,Lucy Fontaine,moov,RECEIPT,2022-09-09,34100
Thibaut Peron,Thibaut Peron,Lucy Fontaine,moov,TRANSFER,2022-09-09,34100
Lucy Fontaine,Lucy Fontaine,Christophe Rey,moov,TRANSFER,2022-09-10,249200
Christophe Rey,Lucy Fontaine,Christophe Rey,moov,RECEIPT,2022-09-10,249200
Lucy Fontaine,Luc Bègue-Poulain,Lucy Fontaine,moov,RECEIPT,2022-09-15,312100
Luc Bègue-Poulain,Luc Bègue-Poulain,Lucy Fontaine,moov,TRANSFER,2022-09-15,312100
Rémy du Delaunay,Rémy du Delaunay,Caroline Roche,moov,TRANSFER,2022-09-04,299500
Caroline Roche,Rémy du Delaunay,Caroline Roche,moov,RECEIPT,2022-09-04,299500
Rémy du Delaunay,Georges Fischer,Rémy du Delaunay,moov,RECEIPT,2022-09-06,196700
Georges Fischer,Georges Fischer,Rémy du Delaunay,moov,TRANSFER,2022-09-06,196700
Rémy du Delaunay,Rémy du Delaunay,Marguerite Auger,moov,TRANSFER,2022-09-09,212100
Marguerite Auger,Rémy du Delaunay,Marguerite Auger,moov,RECEIPT,2022-09-09,212100
,,Rémy du Delaunay,moov,CASH_IN,2022-09-24,389300
Caroline Roche,Caroline Roche,Augustin Chevallier,moov,TRANSFER,2022-09-07,49600
Augustin Chevallier,Caroline Roche,Augustin Chevallier,moov,RECEIPT,2022-09-07,49600
Caroline Roche,Caroline Roche,Michelle Roy,moov,TRANSFER,2022-09-07,73800
Michelle Roy,Caroline Roche,Michelle Roy,moov,RECEIPT,2022-09-07,73800
Caroline Roche,Diane Lemoine,Caroline Roche,moov,RECEIPT,2022-09-16,12000
Diane Lemoine,Diane Lemoine,Caroline Roche,moov,TRANSFER,2022-09-16,12000
Caroline Roche,Caroline Roche,Jules Le Gosselin,moov,TRANSFER,2022-09-23,389000
Jules Le Gosselin,Caroline Roche,Jules Le Gosselin,moov,RECEIPT,2022-09-23,389000
,,,mtn,CASH_OUT,2022-09-05,367600
,,,mtn,CASH_OUT,2022-09-09,337300
Colette Robert-Lambert,Colette Robert-Lambert,Louis Pereira,mtn,TRANSFER,2022-09-11,328800
