Type,Montant,Nom_src,Ancien_solde_src,Nouveau_solde_src,Nom_dest,Ancien_solde_dest,Nouveau_solde_dest,Date
CASH_OUT,12348,Nicolas Salmon Le Hamon,71636,59288,Agence_moov_Ouidah,300000,287652,2022-06-10
TRANSFER,26528,Nicolas Salmon Le Hamon,59288,32760,Nicolas Salmon Le Hamon,59288,85816,2022-06-22
TRANSFER,767989,Renée Le Diaz,1725800,957811,Hélène de la Gérard,1318500,2086489,2022-06-03
CASH_OUT,784644,Hélène de la Gérard,2086489,1301845,Agence_moov_Abomey,300000,-484644,2022-06-12
CASH_IN,36474,Agence_moov_Abomey,300000,263526,Hélène de la Gérard,1301845,1338319,2022-06-16
CASH_OUT,1260899,Hélène de la Gérard,1338319,77420,Agence_moov_Abomey,300000,-960899,2022-06-19
TRANSFER,380189,Manon Chevalier,769800,389611,Thomas de Blin,1580700,1960889,2022-06-07
CASH_IN,148269,Agence_moov_Ouidah,300000,151731,Thomas de Blin,1960889,2109158,2022-06-12
CASH_OUT,188400,Michelle de Étienne,1198200,1009800,Agence_moov_Abomey,300000,111600,2022-06-05
TRANSFER,606980,Michelle de Étienne,1009800,402820,Marthe Gilles,262477,-344503,2022-06-05
CASH_IN,269820,Agence_moov_Abomey,300000,30180,Hélène Le Chauvin,-219283,50537,2022-06-16
CASH_OUT,41372,Hélène Le Chauvin,50537,9165,Agence_moov_Abomey,300000,258628,2022-06-22
CASH_IN,140989,Agence_moov_Ouidah,300000,159011,Hélène Le Chauvin,9165,150154,2022-06-25
CASH_IN,247810,Agence_moov_Ouidah,300000,52190,Lucy Gillet,1044400,1292210,2022-06-01
CASH_OUT,1190854,Lucy Gillet,1292210,101356,Agence_moov_Cotonou,300000,-890854,2022-06-03
CASH_OUT,99660,Lucy Gillet,101356,1696,Agence_moov_Ouidah,300000,200340,2022-06-04
TRANSFER,367,Lucy Gillet,1696,1329,Alix Barbe,106500,106133,2022-06-04
TRANSFER,144094,Antoinette de Dupuis,226300,82206,Lucy Gillet,1329,145423,2022-06-07
CASH_OUT,74429,Lucy Gillet,145423,70994,Agence_moov_Ouidah,300000,225571,2022-06-07
CASH_OUT,36285,Lucy Gillet,70994,34709,Agence_moov_Cotonou,300000,263715,2022-06-07
TRANSFER,1673673,Agnès Le Giraud,1711200,37527,Lucy Gillet,34709,1708382,2022-06-12
CASH_OUT,641284,Lucy Gillet,1708382,1067098,Agence_moov_Ouidah,300000,-341284,2022-06-13
CASH_IN,239463,Agence_moov_Ouidah,300000,60537,Lucy Gillet,1067098,1306561,2022-06-15
TRANSFER,7412,Thibaut de la Roy,383600,376188,Lucy Gillet,1306561,1313973,2022-06-17
TRANSFER,9331,Renée Le Diaz,957811,948480,Lucy Gillet,1313973,1323304,2022-06-19
TRANSFER,1719231,Constance Bourdon-Millet,1793500,74269,Lucy Gillet,1323304,3042535,2022-06-20
TRANSFER,42552,Sabine Pineau,244500,201948,Lucy Gillet,3042535,3085087,2022-06-21
CASH_OUT,791349,Lucy Gillet,3085087,2293738,Agence_moov_Cotonou,300000,-491349,2022-06-22
CASH_IN,242789,Agence_moov_Ouidah,300000,57211,Lucy Gillet,2293738,2536527,2022-06-22
CASH_OUT,2424405,Lucy Gillet,2536527,112122,Agence_moov_Abomey,300000,-2124405,2022-06-23
TRANSFER,416633,Robert-Louis Gosselin,753200,336567,Lucy Gillet,112122,528755,2022-06-23
TRANSFER,220194,Lucy Gillet,528755,308561,Thibaut de la Roy,376188,155994,2022-06-24
CASH_IN,180929,Agence_moov_Cotonou,300000,119071,Lucy Gillet,308561,489490,2022-06-26
CASH_IN,251911,Agence_moov_Abomey,300000,48089,Lucy Gillet,489490,741401,2022-06-26
CASH_OUT,214202,Noémi Bouvier,258900,44698,Agence_moov_Cotonou,300000,85798,2022-06-02
CASH_IN,236162,Agence_moov_Ouidah,300000,63838,Noémi Bouvier,44698,280860,2022-06-02
CASH_OUT,7174,Noémi Bouvier,280860,273686,Agence_moov_Abomey,300000,292826,2022-06-02
TRANSFER,20967,Agnès Le Giraud,37527,16560,Noémi Bouvier,273686,294653,2022-06-03
TRANSFER,799311,Émile-René Baudry,1650200,850889,Noémi Bouvier,294653,1093964,2022-06-04
CASH_IN,267392,Agence_moov_Ouidah,300000,32608,Noémi Bouvier,1093964,1361356,2022-06-04
CASH_IN,229960,Agence_moov_Cotonou,300000,70040,Noémi Bouvier,1361356,1591316,2022-06-04
CASH_IN,164492,Agence_moov_Cotonou,300000,135508,Noémi Bouvier,1591316,1755808,2022-06-04
TRANSFER,1391401,Aurore Charrier,1621700,230299,Noémi Bouvier,1755808,3147209,2022-06-05
CASH_IN,50980,Agence_moov_Ouidah,300000,249020,Noémi Bouvier,3147209,3198189,2022-06-06
TRANSFER,1689078,Noémi Bouvier,3198189,1509111,Thérèse François,1674400,-14678,2022-06-08
TRANSFER,40482,Emmanuel Grégoire,163800,123318,Noémi Bouvier,1509111,1549593,2022-06-08
CASH_IN,248523,Agence_moov_Cotonou,300000,51477,Noémi Bouvier,1549593,1798116,2022-06-09
TRANSFER,349849,Noémi Bouvier,1798116,1448267,Céline Collin-Hervé,280400,-69449,2022-06-10
CASH_OUT,984765,Noémi Bouvier,1448267,463502,Agence_moov_Abomey,300000,-684765,2022-06-11
CASH_IN,125356,Agence_moov_Ouidah,300000,174644,Noémi Bouvier,463502,588858,2022-06-11
TRANSFER,546681,Noémi Bouvier,588858,42177,Léon Da Costa,292000,-254681,2022-06-11
CASH_OUT,34696,Noémi Bouvier,42177,7481,Agence_moov_Cotonou,300000,265304,2022-06-12
CASH_OUT,2961,Noémi Bouvier,7481,4520,Agence_moov_Abomey,300000,297039,2022-06-12
CASH_IN,146568,Agence_moov_Ouidah,300000,153432,Noémi Bouvier,4520,151088,2022-06-13
TRANSFER,3136,Aurore Charrier,230299,227163,Noémi Bouvier,151088,154224,2022-06-14
TRANSFER,26028,Simone Muller de la Brun,177014,150986,Noémi Bouvier,154224,180252,2022-06-16
TRANSFER,580590,Nath Loiseau,808700,228110,Noémi Bouvier,180252,760842,2022-06-26
TRANSFER,762941,Renée Le Diaz,948480,185539,Maggie Martinez,375993,-386948,2022-06-03
CASH_IN,195270,Agence_moov_Cotonou,300000,104730,Renée Le Diaz,185539,380809,2022-06-03
TRANSFER,340160,Colette-Sophie Prévost,623300,283140,Renée Le Diaz,380809,720969,2022-06-04
CASH_OUT,675089,Renée Le Diaz,720969,45880,Agence_moov_Abomey,300000,-375089,2022-06-05
TRANSFER,112001,Bertrand Regnier,949500,837499,Renée Le Diaz,45880,157881,2022-06-06
CASH_IN,122539,Agence_moov_Ouidah,300000,177461,Renée Le Diaz,157881,280420,2022-06-06
CASH_OUT,61460,Renée Le Diaz,280420,218960,Agence_moov_Abomey,300000,238540,2022-06-07
TRANSFER,57645,Renée Le Diaz,218960,161315,Aimé Pages,285475,227830,2022-06-07
CASH_IN,236137,Agence_moov_Cotonou,300000,63863,Renée Le Diaz,161315,397452,2022-06-08
CASH_IN,141467,Agence_moov_Abomey,300000,158533,Renée Le Diaz,397452,538919,2022-06-09
TRANSFER,767296,Camille Prévost,846800,79504,Renée Le Diaz,538919,1306215,2022-06-11
CASH_IN,237926,Agence_moov_Ouidah,300000,62074,Renée Le Diaz,1306215,1544141,2022-06-15
CASH_IN,16066,Agence_moov_Ouidah,300000,283934,Renée Le Diaz,1544141,1560207,2022-06-16
TRANSFER,1460885,Renée Le Diaz,1560207,99322,Frédérique Fernandes du Bouchet,1295297,-165588,2022-06-17
TRANSFER,57292,Renée Le Diaz,99322,42030,Thibaut de la Roy,155994,98702,2022-06-18
CASH_OUT,39351,Renée Le Diaz,42030,2679,Agence_moov_Ouidah,300000,260649,2022-06-21
CASH_OUT,1892,Renée Le Diaz,2679,787,Agence_moov_Cotonou,300000,298108,2022-06-22
CASH_IN,175515,Agence_moov_Abomey,300000,124485,Renée Le Diaz,787,176302,2022-06-23
CASH_OUT,118208,Renée Le Diaz,176302,58094,Agence_moov_Abomey,300000,181792,2022-06-24
CASH_IN,256492,Agence_moov_Cotonou,300000,43508,Renée Le Diaz,58094,314586,2022-06-26
CASH_OUT,250653,Renée Le Diaz,314586,63933,Agence_moov_Cotonou,300000,49347,2022-06-27
CASH_OUT,55941,Renée Le Diaz,63933,7992,Agence_moov_Abomey,300000,244059,2022-06-27
CASH_IN,242785,Agence_moov_Abomey,300000,57215,Stéphane Munoz,1860820,2103605,2022-06-01
TRANSFER,227963,Robert Clerc,1486100,1258137,Stéphane Munoz,2103605,2331568,2022-06-02
CASH_IN,75751,Agence_moov_Ouidah,300000,224249,Stéphane Munoz,2331568,2407319,2022-06-02
CASH_IN,271936,Agence_moov_Abomey,300000,28064,Stéphane Munoz,2407319,2679255,2022-06-02
CASH_IN,118508,Agence_moov_Abomey,300000,181492,Stéphane Munoz,2679255,2797763,2022-06-02
CASH_OUT,2205598,Stéphane Munoz,2797763,592165,Agence_moov_Cotonou,300000,-1905598,2022-06-03
TRANSFER,745717,Mathilde de la Samson,1237800,492083,Stéphane Munoz,592165,1337882,2022-06-05
CASH_OUT,473589,Stéphane Munoz,1337882,864293,Agence_moov_Cotonou,300000,-173589,2022-06-05
CASH_IN,27385,Agence_moov_Abomey,300000,272615,Stéphane Munoz,864293,891678,2022-06-07
CASH_OUT,131771,Stéphane Munoz,891678,759907,Agence_moov_Ouidah,300000,168229,2022-06-11
CASH_OUT,40759,Stéphane Munoz,759907,719148,Agence_moov_Cotonou,300000,259241,2022-06-12
CASH_OUT,571348,Stéphane Munoz,719148,147800,Agence_moov_Abomey,300000,-271348,2022-06-12
CASH_IN,37564,Agence_moov_Abomey,300000,262436,Stéphane Munoz,147800,185364,2022-06-14
CASH_OUT,117800,Stéphane Munoz,185364,67564,Agence_moov_Abomey,300000,182200,2022-06-14
CASH_IN,254576,Agence_moov_Ouidah,300000,45424,Stéphane Munoz,67564,322140,2022-06-18
TRANSFER,311395,Stéphane Munoz,322140,10745,Véronique Martins de Fleury,1697200,1385805,2022-06-19
CASH_OUT,2181,Stéphane Munoz,10745,8564,Agence_moov_Abomey,300000,297819,2022-06-21
CASH_OUT,4795,Stéphane Munoz,8564,3769,Agence_moov_Ouidah,300000,295205,2022-06-22
CASH_IN,113335,Agence_moov_Ouidah,300000,186665,Stéphane Munoz,3769,117104,2022-06-22
CASH_OUT,36617,Stéphane Munoz,117104,80487,Agence_moov_Abomey,300000,263383,2022-06-22
CASH_IN,270207,Agence_moov_Abomey,300000,29793,Stéphane Munoz,80487,350694,2022-06-23
CASH_OUT,212312,Stéphane Munoz,350694,138382,Agence_moov_Abomey,300000,87688,2022-06-23
CASH_IN,294054,Agence_moov_Cotonou,300000,5946,Stéphane Munoz,138382,432436,2022-06-25
CASH_OUT,311283,Stéphane Munoz,432436,121153,Agence_moov_Abomey,300000,-11283,2022-06-26
CASH_IN,280850,Agence_moov_Ouidah,300000,19150,Stéphane Munoz,121153,402003,2022-06-26
CASH_IN,286106,Agence_moov_Ouidah,300000,13894,Stéphane Munoz,402003,688109,2022-06-26
CASH_IN,173889,Agence_moov_Abomey,300000,126111,Stéphane Munoz,688109,861998,2022-06-26
TRANSFER,386996,Stéphane Munoz,861998,475002,Robert Clerc,1258137,871141,2022-06-27
CASH_IN,202464,Agence_moov_Ouidah,300000,97536,Mathilde de la Samson,492083,694547,2022-06-01
CASH_IN,226789,Agence_moov_Ouidah,300000,73211,Mathilde de la Samson,694547,921336,2022-06-01
CASH_IN,175317,Agence_moov_Cotonou,300000,124683,Mathilde de la Samson,921336,1096653,2022-06-02
TRANSFER,731519,Mathilde de la Samson,1096653,365134,Lucy Lamy,349900,-381619,2022-06-02
CASH_OUT,224566,Mathilde de la Samson,365134,140568,Agence_moov_Cotonou,300000,75434,2022-06-02
CASH_IN,81677,Agence_moov_Abomey,300000,218323,Mathilde de la Samson,140568,222245,2022-06-03
TRANSFER,75673,Mathilde de la Samson,222245,146572,Timothée-René Blanchard,362100,286427,2022-06-03
CASH_OUT,27669,Mathilde de la Samson,146572,118903,Agence_moov_Ouidah,300000,272331,2022-06-04
TRANSFER,80644,Mathilde de la Samson,118903,38259,Bernard Maurice,76300,-4344,2022-06-05
TRANSFER,53859,Alix Barbe,106133,52274,Mathilde de la Samson,38259,92118,2022-06-05
CASH_IN,85628,Agence_moov_Ouidah,300000,214372,Mathilde de la Samson,92118,177746,2022-06-05
TRANSFER,2019,Agnès Le Giraud,16560,14541,Mathilde de la Samson,177746,179765,2022-06-05
CASH_OUT,80578,Mathilde de la Samson,179765,99187,Agence_moov_Ouidah,300000,219422,2022-06-06
CASH_OUT,12097,Mathilde de la Samson,99187,87090,Agence_moov_Cotonou,300000,287903,2022-06-07
CASH_OUT,12568,Mathilde de la Samson,87090,74522,Agence_moov_Abomey,300000,287432,2022-06-08
TRANSFER,340120,Alphonse Joly,435600,95480,Mathilde de la Samson,74522,414642,2022-06-10
CASH_OUT,337793,Mathilde de la Samson,414642,76849,Agence_moov_Ouidah,300000,-37793,2022-06-11
TRANSFER,57048,Mathilde de la Samson,76849,19801,Manon Chevalier,389611,332563,2022-06-12
TRANSFER,11706,Mathilde de la Samson,19801,8095,Françoise Morin,1672500,1660794,2022-06-13
TRANSFER,57633,Robert Clerc,871141,813508,Mathilde de la Samson,8095,65728,2022-06-15
CASH_IN,264011,Agence_moov_Abomey,300000,35989,Mathilde de la Samson,65728,329739,2022-06-17
CASH_IN,184321,Agence_moov_Ouidah,300000,115679,Mathilde de la Samson,329739,514060,2022-06-17
TRANSFER,87095,Martine Aubert,307200,220105,Mathilde de la Samson,514060,601155,2022-06-17
TRANSFER,573526,Mathilde de la Samson,601155,27629,Michelle Samson,1036600,463074,2022-06-17
CASH_IN,233934,Agence_moov_Cotonou,300000,66066,Mathilde de la Samson,27629,261563,2022-06-20
CASH_OUT,36006,Mathilde de la Samson,261563,225557,Agence_moov_Abomey,300000,263994,2022-06-21
CASH_IN,14995,Agence_moov_Abomey,300000,285005,Mathilde de la Samson,225557,240552,2022-06-23
CASH_OUT,59720,Mathilde de la Samson,240552,180832,Agence_moov_Abomey,300000,240280,2022-06-23
CASH_IN,62967,Agence_moov_Cotonou,300000,237033,Mathilde de la Samson,180832,243799,2022-06-24
TRANSFER,10313,Andrée-Thérèse Mendès,75100,64787,Mathilde de la Samson,243799,254112,2022-06-27
CASH_OUT,344180,Paul Rocher-Maillet,477500,133320,Agence_moov_Ouidah,300000,-44180,2022-06-03
CASH_OUT,45853,Paul Rocher-Maillet,133320,87467,Agence_moov_Abomey,300000,254147,2022-06-04
CASH_OUT,77707,Paul Rocher-Maillet,87467,9760,Agence_moov_Abomey,300000,222293,2022-06-05
CASH_OUT,1787,Paul Rocher-Maillet,9760,7973,Agence_moov_Cotonou,300000,298213,2022-06-07
CASH_OUT,1555,Paul Rocher-Maillet,7973,6418,Agence_moov_Ouidah,300000,298445,2022-06-08
CASH_IN,140218,Agence_moov_Ouidah,300000,159782,Paul Rocher-Maillet,6418,146636,2022-06-08
CASH_IN,118555,Agence_moov_Cotonou,300000,181445,Paul Rocher-Maillet,146636,265191,2022-06-09
CASH_OUT,214097,Paul Rocher-Maillet,265191,51094,Agence_moov_Cotonou,300000,85903,2022-06-11
CASH_OUT,14533,Paul Rocher-Maillet,51094,36561,Agence_moov_Cotonou,300000,285467,2022-06-11
CASH_IN,35611,Agence_moov_Cotonou,300000,264389,Paul Rocher-Maillet,36561,72172,2022-06-12
CASH_IN,202188,Agence_moov_Abomey,300000,97812,Paul Rocher-Maillet,72172,274360,2022-06-12
TRANSFER,173320,Paul Rocher-Maillet,274360,101040,Michelle-Dorothée Lévêque,607300,433980,2022-06-15
TRANSFER,48317,Paul Rocher-Maillet,101040,52723,Victor Michel,719600,671283,2022-06-17
CASH_OUT,3943,Paul Rocher-Maillet,52723,48780,Agence_moov_Abomey,300000,296057,2022-06-18
CASH_OUT,43432,Paul Rocher-Maillet,48780,5348,Agence_moov_Abomey,300000,256568,2022-06-19
CASH_IN,266387,Agence_moov_Ouidah,300000,33613,Paul Rocher-Maillet,5348,271735,2022-06-20
CASH_OUT,114174,Paul Rocher-Maillet,271735,157561,Agence_moov_Ouidah,300000,185826,2022-06-21
CASH_OUT,9933,Paul Rocher-Maillet,157561,147628,Agence_moov_Abomey,300000,290067,2022-06-24
CASH_IN,85042,Agence_moov_Cotonou,300000,214958,Paul Rocher-Maillet,147628,232670,2022-06-24
CASH_OUT,50330,Paul Rocher-Maillet,232670,182340,Agence_moov_Abomey,300000,249670,2022-06-26
TRANSFER,482307,Thérèse Hubert,936800,454493,Paul Rocher-Maillet,182340,664647,2022-06-27
CASH_IN,216924,Agence_moov_Abomey,300000,83076,Paul Perez,184400,401324,2022-06-01
CASH_IN,275822,Agence_moov_Ouidah,300000,24178,Paul Perez,401324,677146,2022-06-02
CASH_OUT,336496,Paul Perez,677146,340650,Agence_moov_Ouidah,300000,-36496,2022-06-02
TRANSFER,73994,Aimé Pages,227830,153836,Paul Perez,340650,414644,2022-06-02
CASH_IN,207941,Agence_moov_Ouidah,300000,92059,Paul Perez,414644,622585,2022-06-03
CASH_OUT,378718,Paul Perez,622585,243867,Agence_moov_Ouidah,300000,-78718,2022-06-05
TRANSFER,157167,Paul Perez,243867,86700,Antoinette de Dupuis,82206,-74961,2022-06-05
TRANSFER,777723,Gérard de la Martinez,1065300,287577,Paul Perez,86700,864423,2022-06-05
CASH_OUT,553554,Paul Perez,864423,310869,Agence_moov_Abomey,300000,-253554,2022-06-05
TRANSFER,19817,Paul Perez,310869,291052,Thibaut de la Roy,98702,78885,2022-06-07
CASH_IN,130094,Agence_moov_Ouidah,300000,169906,Paul Perez,291052,421146,2022-06-10
CASH_IN,94902,Agence_moov_Cotonou,300000,205098,Paul Perez,421146,516048,2022-06-10
CASH_IN,161831,Agence_moov_Cotonou,300000,138169,Paul Perez,516048,677879,2022-06-11
CASH_IN,213054,Agence_moov_Abomey,300000,86946,Paul Perez,677879,890933,2022-06-12
TRANSFER,23008,Alphonse Joly,95480,72472,Paul Perez,890933,913941,2022-06-14
CASH_IN,211222,Agence_moov_Abomey,300000,88778,Paul Perez,913941,1125163,2022-06-17
CASH_IN,66090,Agence_moov_Abomey,300000,233910,Paul Perez,1125163,1191253,2022-06-19
TRANSFER,416594,Paul Perez,1191253,774659,Alphonse Joly,72472,-344122,2022-06-19
CASH_IN,193962,Agence_moov_Cotonou,300000,106038,Paul Perez,774659,968621,2022-06-20
TRANSFER,203676,Paul Perez,968621,764945,Gérard de la Martinez,287577,83901,2022-06-21
CASH_IN,45768,Agence_moov_Cotonou,300000,254232,Paul Perez,764945,810713,2022-06-22
TRANSFER,28003,Tristan Bousquet-Gros,317200,289197,Paul Perez,810713,838716,2022-06-23
CASH_IN,118105,Agence_moov_Cotonou,300000,181895,Paul Perez,838716,956821,2022-06-23
CASH_IN,217894,Agence_moov_Abomey,300000,82106,Paul Perez,956821,1174715,2022-06-23
TRANSFER,747151,Paul Perez,1174715,427564,Alphonse Gomes,1142200,395049,2022-06-24
CASH_IN,80071,Agence_moov_Abomey,300000,219929,Paul Perez,427564,507635,2022-06-24
TRANSFER,284367,Noël Bourgeois,673160,388793,Paul Perez,507635,792002,2022-06-25
CASH_IN,26590,Agence_moov_Abomey,300000,273410,Paul Perez,792002,818592,2022-06-27
CASH_OUT,23666,Rémy Grondin,1524000,1500334,Agence_moov_Abomey,300000,276334,2022-06-02
CASH_OUT,281531,Rémy Grondin,1500334,1218803,Agence_moov_Ouidah,300000,18469,2022-06-02
TRANSFER,167524,Aurore Charrier,227163,59639,Rémy Grondin,1218803,1386327,2022-06-02
CASH_OUT,903579,Rémy Grondin,1386327,482748,Agence_moov_Cotonou,300000,-603579,2022-06-03
CASH_OUT,295441,Rémy Grondin,482748,187307,Agence_moov_Cotonou,300000,4559,2022-06-04
CASH_OUT,11700,Rémy Grondin,187307,175607,Agence_moov_Cotonou,300000,288300,2022-06-06
CASH_IN,161248,Agence_moov_Abomey,300000,138752,Rémy Grondin,175607,336855,2022-06-09
TRANSFER,1141018,André Renault,1252900,111882,Rémy Grondin,336855,1477873,2022-06-09
TRANSFER,845437,Bernadette de Jourdan,1933600,1088163,Rémy Grondin,1477873,2323310,2022-06-09
CASH_OUT,391908,Rémy Grondin,2323310,1931402,Agence_moov_Ouidah,300000,-91908,2022-06-09
CASH_OUT,1386181,Rémy Grondin,1931402,545221,Agence_moov_Abomey,300000,-1086181,2022-06-11
CASH_IN,56332,Agence_moov_Abomey,300000,243668,Rémy Grondin,545221,601553,2022-06-11
CASH_IN,247097,Agence_moov_Ouidah,300000,52903,Rémy Grondin,601553,848650,2022-06-12
CASH_OUT,672860,Rémy Grondin,848650,175790,Agence_moov_Cotonou,300000,-372860,2022-06-13
CASH_IN,215571,Agence_moov_Abomey,300000,84429,Rémy Grondin,175790,391361,2022-06-13
CASH_OUT,265760,Rémy Grondin,391361,125601,Agence_moov_Ouidah,300000,34240,2022-06-14
TRANSFER,124028,Rémy Grondin,125601,1573,André Renault,111882,-12146,2022-06-14
TRANSFER,261019,Thérèse Hubert,454493,193474,Rémy Grondin,1573,262592,2022-06-14
CASH_IN,142773,Agence_moov_Ouidah,300000,157227,Rémy Grondin,262592,405365,2022-06-15
CASH_OUT,148483,Rémy Grondin,405365,256882,Agence_moov_Ouidah,300000,151517,2022-06-17
TRANSFER,140633,Rémy Grondin,256882,116249,Tristan Bousquet-Gros,289197,148564,2022-06-19
CASH_IN,283744,Agence_moov_Cotonou,300000,16256,Rémy Grondin,116249,399993,2022-06-21
CASH_OUT,357098,Rémy Grondin,399993,42895,Agence_moov_Cotonou,300000,-57098,2022-06-26
TRANSFER,5570,Rémy Grondin,42895,37325,Michelle-Dorothée Lévêque,433980,428410,2022-06-27
TRANSFER,28426,Alix Barbe,52274,23848,Raymond Lévy,1298700,1327126,2022-06-01
CASH_OUT,63495,Raymond Lévy,1327126,1263631,Agence_moov_Ouidah,300000,236505,2022-06-03
TRANSFER,66293,Raymond Lévy,1263631,1197338,Andrée-Thérèse Mendès,64787,-1506,2022-06-03
CASH_IN,246328,Agence_moov_Abomey,300000,53672,Raymond Lévy,1197338,1443666,2022-06-03
CASH_IN,76341,Agence_moov_Cotonou,300000,223659,Raymond Lévy,1443666,1520007,2022-06-05
CASH_IN,183219,Agence_moov_Cotonou,300000,116781,Raymond Lévy,1520007,1703226,2022-06-09
CASH_IN,221649,Agence_moov_Cotonou,300000,78351,Raymond Lévy,1703226,1924875,2022-06-10
CASH_OUT,628449,Raymond Lévy,1924875,1296426,Agence_moov_Abomey,300000,-328449,2022-06-10
CASH_OUT,677327,Raymond Lévy,1296426,619099,Agence_moov_Ouidah,300000,-377327,2022-06-11
CASH_IN,25100,Agence_moov_Cotonou,300000,274900,Raymond Lévy,619099,644199,2022-06-11
CASH_IN,270610,Agence_moov_Abomey,300000,29390,Raymond Lévy,644199,914809,2022-06-12
TRANSFER,371756,Luc Lévêque-Carre,613400,241644,Raymond Lévy,914809,1286565,2022-06-14
TRANSFER,705976,Raymond Lévy,1286565,580589,Tristan Delahaye,567073,-138903,2022-06-14
CASH_OUT,75048,Raymond Lévy,580589,505541,Agence_moov_Ouidah,300000,224952,2022-06-15
TRANSFER,278912,Thomas Guichard du Renault,297046,18134,Raymond Lévy,505541,784453,2022-06-17
TRANSFER,60419,Emmanuel Grégoire,123318,62899,Raymond Lévy,784453,844872,2022-06-19
CASH_IN,213988,Agence_moov_Ouidah,300000,86012,Raymond Lévy,844872,1058860,2022-06-21
CASH_OUT,744260,Raymond Lévy,1058860,314600,Agence_moov_Abomey,300000,-444260,2022-06-21
TRANSFER,747114,Thomas-Robert Morvan,777300,30186,Raymond Lévy,314600,1061714,2022-06-22
CASH_IN,78634,Agence_moov_Ouidah,300000,221366,Raymond Lévy,1061714,1140348,2022-06-23
CASH_OUT,822371,Raymond Lévy,1140348,317977,Agence_moov_Cotonou,300000,-522371,2022-06-24
CASH_OUT,311498,Raymond Lévy,317977,6479,Agence_moov_Cotonou,300000,-11498,2022-06-25
TRANSFER,5065,Raymond Lévy,6479,1414,Martine Aubert,220105,215040,2022-06-25
TRANSFER,74234,Tristan Bousquet-Gros,148564,74330,Raymond Lévy,1414,75648,2022-06-26
CASH_IN,48009,Agence_moov_Cotonou,300000,251991,Raymond Lévy,75648,123657,2022-06-27
CASH_IN,48291,Agence_moov_Cotonou,300000,251709,Tristan Delahaye,-138903,-90612,2022-06-01
CASH_IN,35508,Agence_moov_Ouidah,300000,264492,Tristan Delahaye,-90612,-55104,2022-06-01
CASH_IN,274072,Agence_moov_Ouidah,300000,25928,Tristan Delahaye,-55104,218968,2022-06-01
CASH_OUT,118477,Tristan Delahaye,218968,100491,Agence_moov_Abomey,300000,181523,2022-06-03
