relative_to,sender,receiver,operator,type,date,amount
Brigitte-Olivie Nicolas,Brigitte-Olivie Nicolas,Édith Marie de la Legros,mtn,TRANSFER,2022-05-18,346900
Édith Marie de la Legros,Brigitte-Olivie Nicolas,Édith Marie de la Legros,mtn,RECEIPT,2022-05-18,346900
Brigitte-Olivie Nicolas,,,mtn,CASH_IN,2022-05-18,90800
Brigitte-Olivie Nicolas,Gabriel Ruiz-Léger,Brigitte-Olivie Nicolas,mtn,RECEIPT,2022-05-19,438500
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,Brigitte-Olivie Nicolas,mtn,TRANSFER,2022-05-19,438500
Brigitte-Olivie Nicolas,Olivier Deschamps,Brigitte-Olivie Nicolas,mtn,RECEIPT,2022-05-19,414200
Olivier Deschamps,Olivier Deschamps,Brigitte-Olivie Nicolas,mtn,TRANSFER,2022-05-19,414200
Brigitte-Olivie Nicolas,,,mtn,CASH_IN,2022-05-20,76600
Brigitte-Olivie Nicolas,Brigitte-Olivie Nicolas,Henri Weiss,mtn,TRANSFER,2022-05-20,168100
Henri Weiss,Brigitte-Olivie Nicolas,Henri Weiss,mtn,RECEIPT,2022-05-20,168100
Brigitte-Olivie Nicolas,,,mtn,CASH_IN,2022-05-22,119400
Brigitte-Olivie Nicolas,Georges Brunel,Brigitte-Olivie Nicolas,mtn,RECEIPT,2022-05-24,355800
Georges Brunel,Georges Brunel,Brigitte-Olivie Nicolas,mtn,TRANSFER,2022-05-24,355800
Brigitte-Olivie Nicolas,,,mtn,CASH_OUT,2022-05-24,245200
Brigitte-Olivie Nicolas,Brigitte-Olivie Nicolas,Amélie-Marie Jacquot,mtn,TRANSFER,2022-05-27,302400
Amélie-Marie Jacquot,Brigitte-Olivie Nicolas,Amélie-Marie Jacquot,mtn,RECEIPT,2022-05-27,302400
Théophile Thierry,,,mtn,CASH_IN,2022-05-01,304100
Théophile Thierry,Édith Marie de la Legros,Théophile Thierry,mtn,RECEIPT,2022-05-04,53100
Édith Marie de la Legros,Édith Marie de la Legros,Théophile Thierry,mtn,TRANSFER,2022-05-04,53100
Théophile Thierry,Thibaut Besnard,Théophile Thierry,mtn,RECEIPT,2022-05-06,139800
Thibaut Besnard,Thibaut Besnard,Théophile Thierry,mtn,TRANSFER,2022-05-06,139800
Théophile Thierry,,,mtn,CASH_IN,2022-05-06,172400
Théophile Thierry,Thibaut Besnard,Théophile Thierry,mtn,RECEIPT,2022-05-09,413200
Thibaut Besnard,Thibaut Besnard,Théophile Thierry,mtn,TRANSFER,2022-05-09,413200
Théophile Thierry,,,mtn,CASH_OUT,2022-05-13,237300
Théophile Thierry,,,mtn,CASH_OUT,2022-05-16,140900
Théophile Thierry,,,mtn,CASH_OUT,2022-05-18,437900
Théophile Thierry,,,mtn,CASH_IN,2022-05-20,476700
Théophile Thierry,,,mtn,CASH_IN,2022-05-21,498200
Théophile Thierry,,,mtn,CASH_OUT,2022-05-23,307000
Théophile Thierry,Gabriel Ruiz-Léger,Théophile Thierry,mtn,RECEIPT,2022-05-23,227400
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,Théophile Thierry,mtn,TRANSFER,2022-05-23,227400
Théophile Thierry,Théophile Thierry,Thibault Maillet,mtn,TRANSFER,2022-05-24,330200
Thibault Maillet,Théophile Thierry,Thibault Maillet,mtn,RECEIPT,2022-05-24,330200
Théophile Thierry,Nicolas de la Paul,Théophile Thierry,mtn,RECEIPT,2022-05-25,22400
Nicolas de la Paul,Nicolas de la Paul,Théophile Thierry,mtn,TRANSFER,2022-05-25,22400
Théophile Thierry,Théophile Thierry,Thibaut Besnard,mtn,TRANSFER,2022-05-26,286800
Thibaut Besnard,Théophile Thierry,Thibaut Besnard,mtn,RECEIPT,2022-05-26,286800
Théophile Thierry,Théophile Thierry,Olivier Deschamps,mtn,TRANSFER,2022-05-26,296000
Olivier Deschamps,Théophile Thierry,Olivier Deschamps,mtn,RECEIPT,2022-05-26,296000
Théophile Thierry,,,mtn,CASH_OUT,2022-05-27,211600
Laurent Lombard,Laurent Lombard,Marguerite Duhamel,mtn,TRANSFER,2022-05-09,277800
Marguerite Duhamel,Laurent Lombard,Marguerite Duhamel,mtn,RECEIPT,2022-05-09,277800
Laurent Lombard,,,mtn,CASH_OUT,2022-05-09,392200
Laurent Lombard,Thibaut Besnard,Laurent Lombard,mtn,RECEIPT,2022-05-13,151100
Thibaut Besnard,Thibaut Besnard,Laurent Lombard,mtn,TRANSFER,2022-05-13,151100
Laurent Lombard,,,mtn,CASH_IN,2022-05-21,224700
Laurent Lombard,,,mtn,CASH_IN,2022-05-25,47900
Laurent Lombard,,,mtn,CASH_IN,2022-05-25,295000
Laurent Lombard,,,mtn,CASH_IN,2022-05-27,285700
Thibault Maillet,Marguerite Duhamel,Thibault Maillet,mtn,RECEIPT,2022-05-01,273500
Marguerite Duhamel,Marguerite Duhamel,Thibault Maillet,mtn,TRANSFER,2022-05-01,273500
Thibault Maillet,Thibault Maillet,Édith Marie de la Legros,mtn,TRANSFER,2022-05-04,51900
Édith Marie de la Legros,Thibault Maillet,Édith Marie de la Legros,mtn,RECEIPT,2022-05-04,51900
Thibault Maillet,Thibault Maillet,Nicolas de la Paul,mtn,TRANSFER,2022-05-05,230800
Nicolas de la Paul,Thibault Maillet,Nicolas de la Paul,mtn,RECEIPT,2022-05-05,230800
Thibault Maillet,Thibault Maillet,Marguerite Duhamel,mtn,TRANSFER,2022-05-10,450200
Marguerite Duhamel,Thibault Maillet,Marguerite Duhamel,mtn,RECEIPT,2022-05-10,450200
Thibault Maillet,,,mtn,CASH_IN,2022-05-11,448500
Thibault Maillet,Thibault Maillet,André de Hebert,mtn,TRANSFER,2022-05-12,390100
André de Hebert,Thibault Maillet,André de Hebert,mtn,RECEIPT,2022-05-12,390100
Thibault Maillet,,,mtn,CASH_OUT,2022-05-12,169000
Thibault Maillet,,,mtn,CASH_OUT,2022-05-14,372400
Thibault Maillet,,,mtn,CASH_OUT,2022-05-17,416800
Thibault Maillet,Thibault Maillet,Thibaut Besnard,mtn,TRANSFER,2022-05-19,121000
Thibaut Besnard,Thibault Maillet,Thibaut Besnard,mtn,RECEIPT,2022-05-19,121000
Thibault Maillet,Thibault Maillet,Henri Weiss,mtn,TRANSFER,2022-05-26,120900
Henri Weiss,Thibault Maillet,Henri Weiss,mtn,RECEIPT,2022-05-26,120900
Sabine-Michelle Fontaine,Nicolas de la Paul,Sabine-Michelle Fontaine,mtn,RECEIPT,2022-05-07,403300
Nicolas de la Paul,Nicolas de la Paul,Sabine-Michelle Fontaine,mtn,TRANSFER,2022-05-07,403300
Sabine-Michelle Fontaine,,,mtn,CASH_OUT,2022-05-12,25900
Sabine-Michelle Fontaine,,,mtn,CASH_OUT,2022-05-14,399500
Sabine-Michelle Fontaine,,,mtn,CASH_IN,2022-05-19,391700
Sabine-Michelle Fontaine,Olivier Deschamps,Sabine-Michelle Fontaine,mtn,RECEIPT,2022-05-24,68300
Olivier Deschamps,Olivier Deschamps,Sabine-Michelle Fontaine,mtn,TRANSFER,2022-05-24,68300
Sabine-Michelle Fontaine,Sabine-Michelle Fontaine,Marguerite-Michelle Fournier,mtn,TRANSFER,2022-05-26,26500
Marguerite-Michelle Fournier,Sabine-Michelle Fontaine,Marguerite-Michelle Fournier,mtn,RECEIPT,2022-05-26,26500
Sabine-Michelle Fontaine,,,mtn,CASH_OUT,2022-05-27,158100
Alphonse Couturier,Georges Brunel,Alphonse Couturier,mtn,RECEIPT,2022-05-01,97700
Georges Brunel,Georges Brunel,Alphonse Couturier,mtn,TRANSFER,2022-05-01,97700
Alphonse Couturier,Alphonse Couturier,Édith Marie de la Legros,mtn,TRANSFER,2022-05-04,272700
Édith Marie de la Legros,Alphonse Couturier,Édith Marie de la Legros,mtn,RECEIPT,2022-05-04,272700
Alphonse Couturier,,,mtn,CASH_OUT,2022-05-06,246900
Alphonse Couturier,,,mtn,CASH_IN,2022-05-08,219100
Alphonse Couturier,André de Hebert,Alphonse Couturier,mtn,RECEIPT,2022-05-12,445400
André de Hebert,André de Hebert,Alphonse Couturier,mtn,TRANSFER,2022-05-12,445400
Alphonse Couturier,,,mtn,CASH_IN,2022-05-18,306500
Marguerite-Michelle Fournier,Gabriel Ruiz-Léger,Marguerite-Michelle Fournier,mtn,RECEIPT,2022-05-03,359200
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,Marguerite-Michelle Fournier,mtn,TRANSFER,2022-05-03,359200
Marguerite-Michelle Fournier,Marguerite-Michelle Fournier,Gabriel Ruiz-Léger,mtn,TRANSFER,2022-05-04,134800
Gabriel Ruiz-Léger,Marguerite-Michelle Fournier,Gabriel Ruiz-Léger,mtn,RECEIPT,2022-05-04,134800
Marguerite-Michelle Fournier,Amélie-Marie Jacquot,Marguerite-Michelle Fournier,mtn,RECEIPT,2022-05-07,397800
Amélie-Marie Jacquot,Amélie-Marie Jacquot,Marguerite-Michelle Fournier,mtn,TRANSFER,2022-05-07,397800
Marguerite-Michelle Fournier,Marguerite-Michelle Fournier,Édith Marie de la Legros,mtn,TRANSFER,2022-05-08,103000
Édith Marie de la Legros,Marguerite-Michelle Fournier,Édith Marie de la Legros,mtn,RECEIPT,2022-05-08,103000
Marguerite-Michelle Fournier,Nicolas de la Paul,Marguerite-Michelle Fournier,mtn,RECEIPT,2022-05-11,113000
Nicolas de la Paul,Nicolas de la Paul,Marguerite-Michelle Fournier,mtn,TRANSFER,2022-05-11,113000
Marguerite-Michelle Fournier,Anouk Camus,Marguerite-Michelle Fournier,mtn,RECEIPT,2022-05-14,330200
Anouk Camus,Anouk Camus,Marguerite-Michelle Fournier,mtn,TRANSFER,2022-05-14,330200
Marguerite-Michelle Fournier,Marguerite-Michelle Fournier,André de Hebert,mtn,TRANSFER,2022-05-14,238200
André de Hebert,Marguerite-Michelle Fournier,André de Hebert,mtn,RECEIPT,2022-05-14,238200
Marguerite-Michelle Fournier,Thibault Martin,Marguerite-Michelle Fournier,mtn,RECEIPT,2022-05-15,314100
Thibault Martin,Thibault Martin,Marguerite-Michelle Fournier,mtn,TRANSFER,2022-05-15,314100
Marguerite-Michelle Fournier,Thibaut Besnard,Marguerite-Michelle Fournier,mtn,RECEIPT,2022-05-17,337300
Thibaut Besnard,Thibaut Besnard,Marguerite-Michelle Fournier,mtn,TRANSFER,2022-05-17,337300
Marguerite-Michelle Fournier,Marguerite Duhamel,Marguerite-Michelle Fournier,mtn,RECEIPT,2022-05-18,412400
Marguerite Duhamel,Marguerite Duhamel,Marguerite-Michelle Fournier,mtn,TRANSFER,2022-05-18,412400
Marguerite-Michelle Fournier,Olivier Deschamps,Marguerite-Michelle Fournier,mtn,RECEIPT,2022-05-20,493200
Olivier Deschamps,Olivier Deschamps,Marguerite-Michelle Fournier,mtn,TRANSFER,2022-05-20,493200
Marguerite-Michelle Fournier,,,mtn,CASH_IN,2022-05-21,111000
Marguerite-Michelle Fournier,Marguerite-Michelle Fournier,Olivier Deschamps,mtn,TRANSFER,2022-05-22,157000
Olivier Deschamps,Marguerite-Michelle Fournier,Olivier Deschamps,mtn,RECEIPT,2022-05-22,157000
Marguerite-Michelle Fournier,,,mtn,CASH_OUT,2022-05-23,2000
Marguerite-Michelle Fournier,,,mtn,CASH_IN,2022-05-25,1600
Marguerite-Michelle Fournier,Henri Weiss,Marguerite-Michelle Fournier,mtn,RECEIPT,2022-05-26,142600
Henri Weiss,Henri Weiss,Marguerite-Michelle Fournier,mtn,TRANSFER,2022-05-26,142600
Marguerite-Michelle Fournier,Marguerite-Michelle Fournier,Anouk Camus,mtn,TRANSFER,2022-05-27,203700
Anouk Camus,Marguerite-Michelle Fournier,Anouk Camus,mtn,RECEIPT,2022-05-27,203700
Olivier Deschamps,,,mtn,CASH_IN,2022-05-02,467200
Olivier Deschamps,Olivier Deschamps,Anouk Camus,mtn,TRANSFER,2022-05-04,166600
Anouk Camus,Olivier Deschamps,Anouk Camus,mtn,RECEIPT,2022-05-04,166600
Olivier Deschamps,,,mtn,CASH_IN,2022-05-05,85900
Olivier Deschamps,Olivier Deschamps,Antoinette Leconte-Boutin,mtn,TRANSFER,2022-05-05,248000
Antoinette Leconte-Boutin,Olivier Deschamps,Antoinette Leconte-Boutin,mtn,RECEIPT,2022-05-05,248000
Olivier Deschamps,Olivier Deschamps,Nicolas de la Paul,mtn,TRANSFER,2022-05-06,420900
Nicolas de la Paul,Olivier Deschamps,Nicolas de la Paul,mtn,RECEIPT,2022-05-06,420900
Olivier Deschamps,Olivier Deschamps,Antoinette Leconte-Boutin,mtn,TRANSFER,2022-05-08,423400
Antoinette Leconte-Boutin,Olivier Deschamps,Antoinette Leconte-Boutin,mtn,RECEIPT,2022-05-08,423400
Olivier Deschamps,,,mtn,CASH_OUT,2022-05-08,428400
Olivier Deschamps,,,mtn,CASH_IN,2022-05-10,196500
Olivier Deschamps,,,mtn,CASH_OUT,2022-05-11,335900
Olivier Deschamps,,,mtn,CASH_IN,2022-05-11,466500
Olivier Deschamps,,,mtn,CASH_IN,2022-05-13,463100
Olivier Deschamps,,,mtn,CASH_OUT,2022-05-14,303800
Olivier Deschamps,,,mtn,CASH_IN,2022-05-17,388000
Olivier Deschamps,Olivier Deschamps,Georges Brunel,mtn,TRANSFER,2022-05-19,80300
Georges Brunel,Olivier Deschamps,Georges Brunel,mtn,RECEIPT,2022-05-19,80300
Olivier Deschamps,,,mtn,CASH_IN,2022-05-22,12800
Olivier Deschamps,Antoinette Leconte-Boutin,Olivier Deschamps,mtn,RECEIPT,2022-05-24,13000
Antoinette Leconte-Boutin,Antoinette Leconte-Boutin,Olivier Deschamps,mtn,TRANSFER,2022-05-24,13000
Olivier Deschamps,,,mtn,CASH_IN,2022-05-27,197500
Marguerite Duhamel,,,mtn,CASH_IN,2022-05-01,305500
Marguerite Duhamel,André de Hebert,Marguerite Duhamel,mtn,RECEIPT,2022-05-01,261000
André de Hebert,André de Hebert,Marguerite Duhamel,mtn,TRANSFER,2022-05-01,261000
Marguerite Duhamel,Marguerite Duhamel,Georges Brunel,mtn,TRANSFER,2022-05-01,439300
Georges Brunel,Marguerite Duhamel,Georges Brunel,mtn,RECEIPT,2022-05-01,439300
Marguerite Duhamel,,,mtn,CASH_IN,2022-05-01,19600
Marguerite Duhamel,Marguerite Duhamel,Amélie-Marie Jacquot,mtn,TRANSFER,2022-05-02,346100
Amélie-Marie Jacquot,Marguerite Duhamel,Amélie-Marie Jacquot,mtn,RECEIPT,2022-05-02,346100
Marguerite Duhamel,,,mtn,CASH_IN,2022-05-03,497900
Marguerite Duhamel,Marguerite Duhamel,Anouk Camus,mtn,TRANSFER,2022-05-04,120000
Anouk Camus,Marguerite Duhamel,Anouk Camus,mtn,RECEIPT,2022-05-04,120000
Marguerite Duhamel,Marguerite Duhamel,André de Hebert,mtn,TRANSFER,2022-05-07,185800
André de Hebert,Marguerite Duhamel,André de Hebert,mtn,RECEIPT,2022-05-07,185800
Marguerite Duhamel,,,mtn,CASH_IN,2022-05-08,98500
Marguerite Duhamel,,,mtn,CASH_OUT,2022-05-08,187300
Marguerite Duhamel,Marguerite Duhamel,Gabriel Ruiz-Léger,mtn,TRANSFER,2022-05-13,404900
Gabriel Ruiz-Léger,Marguerite Duhamel,Gabriel Ruiz-Léger,mtn,RECEIPT,2022-05-13,404900
Marguerite Duhamel,Marguerite Duhamel,Thibaut Besnard,mtn,TRANSFER,2022-05-13,290500
Thibaut Besnard,Marguerite Duhamel,Thibaut Besnard,mtn,RECEIPT,2022-05-13,290500
Marguerite Duhamel,Marguerite Duhamel,Amélie-Marie Jacquot,mtn,TRANSFER,2022-05-15,110500
Amélie-Marie Jacquot,Marguerite Duhamel,Amélie-Marie Jacquot,mtn,RECEIPT,2022-05-15,110500
Marguerite Duhamel,,,mtn,CASH_OUT,2022-05-17,308600
Marguerite Duhamel,Marguerite Duhamel,Gabriel Ruiz-Léger,mtn,TRANSFER,2022-05-24,228800
Gabriel Ruiz-Léger,Marguerite Duhamel,Gabriel Ruiz-Léger,mtn,RECEIPT,2022-05-24,228800
Marguerite Duhamel,,,mtn,CASH_OUT,2022-05-24,116400
Marguerite Duhamel,Marguerite Duhamel,Amélie-Marie Jacquot,mtn,TRANSFER,2022-05-24,440600
Amélie-Marie Jacquot,Marguerite Duhamel,Amélie-Marie Jacquot,mtn,RECEIPT,2022-05-24,440600
Marguerite Duhamel,,,mtn,CASH_IN,2022-05-24,39300
Marguerite Duhamel,Amélie-Marie Jacquot,Marguerite Duhamel,mtn,RECEIPT,2022-05-25,130800
Amélie-Marie Jacquot,Amélie-Marie Jacquot,Marguerite Duhamel,mtn,TRANSFER,2022-05-25,130800
Marguerite Duhamel,,,mtn,CASH_OUT,2022-05-27,320800
David Mallet,Henri Weiss,David Mallet,mtn,RECEIPT,2022-05-01,113400
Henri Weiss,Henri Weiss,David Mallet,mtn,TRANSFER,2022-05-01,113400
David Mallet,,,mtn,CASH_OUT,2022-05-03,264900
David Mallet,,,mtn,CASH_IN,2022-05-09,461500
David Mallet,André de Hebert,David Mallet,mtn,RECEIPT,2022-05-16,321500
André de Hebert,André de Hebert,David Mallet,mtn,TRANSFER,2022-05-16,321500
David Mallet,Thibaut Besnard,David Mallet,mtn,RECEIPT,2022-05-19,196700
Thibaut Besnard,Thibaut Besnard,David Mallet,mtn,TRANSFER,2022-05-19,196700
David Mallet,,,mtn,CASH_OUT,2022-05-22,143700
David Mallet,David Mallet,Amélie-Marie Jacquot,mtn,TRANSFER,2022-05-26,484200
Amélie-Marie Jacquot,David Mallet,Amélie-Marie Jacquot,mtn,RECEIPT,2022-05-26,484200
Henri Weiss,,,mtn,CASH_IN,2022-05-01,23900
Henri Weiss,,,mtn,CASH_OUT,2022-05-04,54400
Henri Weiss,,,mtn,CASH_OUT,2022-05-06,275900
Henri Weiss,Thibaut Besnard,Henri Weiss,mtn,RECEIPT,2022-05-07,428300
Thibaut Besnard,Thibaut Besnard,Henri Weiss,mtn,TRANSFER,2022-05-07,428300
Henri Weiss,Georges Brunel,Henri Weiss,mtn,RECEIPT,2022-05-09,174200
Georges Brunel,Georges Brunel,Henri Weiss,mtn,TRANSFER,2022-05-09,174200
Henri Weiss,Astrid Torres,Henri Weiss,mtn,RECEIPT,2022-05-12,15700
Astrid Torres,Astrid Torres,Henri Weiss,mtn,TRANSFER,2022-05-12,15700
Henri Weiss,,,mtn,CASH_OUT,2022-05-18,36800
Henri Weiss,,,mtn,CASH_IN,2022-05-18,177700
Henri Weiss,,,mtn,CASH_OUT,2022-05-19,50700
Henri Weiss,Édith Marie de la Legros,Henri Weiss,mtn,RECEIPT,2022-05-25,282400
Édith Marie de la Legros,Édith Marie de la Legros,Henri Weiss,mtn,TRANSFER,2022-05-25,282400
Henri Weiss,,,mtn,CASH_OUT,2022-05-26,99600
Henri Weiss,,,mtn,CASH_OUT,2022-05-27,182500
Henri Weiss,,,mtn,CASH_IN,2022-05-27,288800
Thibault Salmon,Thibault Salmon,Antoinette Leconte-Boutin,mtn,TRANSFER,2022-05-03,106200
Antoinette Leconte-Boutin,Thibault Salmon,Antoinette Leconte-Boutin,mtn,RECEIPT,2022-05-03,106200
Thibault Salmon,,,mtn,CASH_OUT,2022-05-03,37800
Thibault Salmon,,,mtn,CASH_IN,2022-05-07,128500
Thibault Salmon,,,mtn,CASH_IN,2022-05-09,102700
Thibault Salmon,,,mtn,CASH_OUT,2022-05-12,29100
Thibault Salmon,,,mtn,CASH_OUT,2022-05-14,401100
Thibault Salmon,André de Hebert,Thibault Salmon,mtn,RECEIPT,2022-05-15,74200
André de Hebert,André de Hebert,Thibault Salmon,mtn,TRANSFER,2022-05-15,74200
Thibault Salmon,Astrid Torres,Thibault Salmon,mtn,RECEIPT,2022-05-18,116000
Astrid Torres,Astrid Torres,Thibault Salmon,mtn,TRANSFER,2022-05-18,116000
Thibault Salmon,,,mtn,CASH_IN,2022-05-21,5700
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-05-02,266500
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-05-02,87000
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,Anouk Camus,mtn,TRANSFER,2022-05-05,20100
Anouk Camus,Gabriel Ruiz-Léger,Anouk Camus,mtn,RECEIPT,2022-05-05,20100
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,Antoinette Leconte-Boutin,mtn,TRANSFER,2022-05-05,60900
Antoinette Leconte-Boutin,Gabriel Ruiz-Léger,Antoinette Leconte-Boutin,mtn,RECEIPT,2022-05-05,60900
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,Édith Marie de la Legros,mtn,TRANSFER,2022-05-07,182800
Édith Marie de la Legros,Gabriel Ruiz-Léger,Édith Marie de la Legros,mtn,RECEIPT,2022-05-07,182800
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-05-07,187700
Gabriel Ruiz-Léger,Anouk Camus,Gabriel Ruiz-Léger,mtn,RECEIPT,2022-05-09,478500
Anouk Camus,Anouk Camus,Gabriel Ruiz-Léger,mtn,TRANSFER,2022-05-09,478500
Gabriel Ruiz-Léger,Anouk Camus,Gabriel Ruiz-Léger,mtn,RECEIPT,2022-05-10,83900
Anouk Camus,Anouk Camus,Gabriel Ruiz-Léger,mtn,TRANSFER,2022-05-10,83900
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-05-10,251700
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-05-13,85700
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-05-16,155900
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,Anouk Camus,mtn,TRANSFER,2022-05-16,58000
Anouk Camus,Gabriel Ruiz-Léger,Anouk Camus,mtn,RECEIPT,2022-05-16,58000
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-05-21,441400
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,Anouk Camus,mtn,TRANSFER,2022-05-23,268600
Anouk Camus,Gabriel Ruiz-Léger,Anouk Camus,mtn,RECEIPT,2022-05-23,268600
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,Astrid Torres,mtn,TRANSFER,2022-05-25,215300
Astrid Torres,Gabriel Ruiz-Léger,Astrid Torres,mtn,RECEIPT,2022-05-25,215300
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-05-26,188000
Édith Marie de la Legros,,,mtn,CASH_OUT,2022-05-01,482400
Édith Marie de la Legros,Amélie-Marie Jacquot,Édith Marie de la Legros,mtn,RECEIPT,2022-05-03,185200
Amélie-Marie Jacquot,Amélie-Marie Jacquot,Édith Marie de la Legros,mtn,TRANSFER,2022-05-03,185200
Édith Marie de la Legros,Amélie-Marie Jacquot,Édith Marie de la Legros,mtn,RECEIPT,2022-05-05,144200
Amélie-Marie Jacquot,Amélie-Marie Jacquot,Édith Marie de la Legros,mtn,TRANSFER,2022-05-05,144200
Édith Marie de la Legros,,,mtn,CASH_IN,2022-05-08,69400
Édith Marie de la Legros,Astrid Torres,Édith Marie de la Legros,mtn,RECEIPT,2022-05-12,273300
Astrid Torres,Astrid Torres,Édith Marie de la Legros,mtn,TRANSFER,2022-05-12,273300
Édith Marie de la Legros,,,mtn,CASH_OUT,2022-05-13,395900
Édith Marie de la Legros,,,mtn,CASH_OUT,2022-05-13,81000
Édith Marie de la Legros,,,mtn,CASH_OUT,2022-05-14,390900
Édith Marie de la Legros,,,mtn,CASH_IN,2022-05-15,247900
Édith Marie de la Legros,,,mtn,CASH_IN,2022-05-15,170800
Édith Marie de la Legros,Astrid Torres,Édith Marie de la Legros,mtn,RECEIPT,2022-05-16,54100
Astrid Torres,Astrid Torres,Édith Marie de la Legros,mtn,TRANSFER,2022-05-16,54100
Édith Marie de la Legros,Astrid Torres,Édith Marie de la Legros,mtn,RECEIPT,2022-05-22,52500
Astrid Torres,Astrid Torres,Édith Marie de la Legros,mtn,TRANSFER,2022-05-22,52500
Édith Marie de la Legros,,,mtn,CASH_IN,2022-05-22,399700
Édith Marie de la Legros,,,mtn,CASH_OUT,2022-05-23,421000
Édith Marie de la Legros,,,mtn,CASH_IN,2022-05-25,291200
Édith Marie de la Legros,Édith Marie de la Legros,Amélie-Marie Jacquot,mtn,TRANSFER,2022-05-26,218400
Amélie-Marie Jacquot,Édith Marie de la Legros,Amélie-Marie Jacquot,mtn,RECEIPT,2022-05-26,218400
Anouk Camus,,,mtn,CASH_IN,2022-05-01,125600
Anouk Camus,,,mtn,CASH_IN,2022-05-01,411800
Anouk Camus,,,mtn,CASH_OUT,2022-05-03,344400
Anouk Camus,Amélie-Marie Jacquot,Anouk Camus,mtn,RECEIPT,2022-05-04,278700
Amélie-Marie Jacquot,Amélie-Marie Jacquot,Anouk Camus,mtn,TRANSFER,2022-05-04,278700
Anouk Camus,Anouk Camus,Astrid Torres,mtn,TRANSFER,2022-05-04,270400
Astrid Torres,Anouk Camus,Astrid Torres,mtn,RECEIPT,2022-05-04,270400
Anouk Camus,Astrid Torres,Anouk Camus,mtn,RECEIPT,2022-05-08,484800
Astrid Torres,Astrid Torres,Anouk Camus,mtn,TRANSFER,2022-05-08,484800
Anouk Camus,Anouk Camus,Amélie-Marie Jacquot,mtn,TRANSFER,2022-05-09,172400
Amélie-Marie Jacquot,Anouk Camus,Amélie-Marie Jacquot,mtn,RECEIPT,2022-05-09,172400
Anouk Camus,,,mtn,CASH_OUT,2022-05-10,392600
Anouk Camus,Anouk Camus,Amélie-Marie Jacquot,mtn,TRANSFER,2022-05-12,349000
Amélie-Marie Jacquot,Anouk Camus,Amélie-Marie Jacquot,mtn,RECEIPT,2022-05-12,349000
Anouk Camus,,,mtn,CASH_OUT,2022-05-14,300100
Anouk Camus,,,mtn,CASH_OUT,2022-05-14,300900
Anouk Camus,Amélie-Marie Jacquot,Anouk Camus,mtn,RECEIPT,2022-05-23,122000
Amélie-Marie Jacquot,Amélie-Marie Jacquot,Anouk Camus,mtn,TRANSFER,2022-05-23,122000
Anouk Camus,Anouk Camus,Amélie-Marie Jacquot,mtn,TRANSFER,2022-05-23,199300
Amélie-Marie Jacquot,Anouk Camus,Amélie-Marie Jacquot,mtn,RECEIPT,2022-05-23,199300
Anouk Camus,Astrid Torres,Anouk Camus,mtn,RECEIPT,2022-05-24,84500
Astrid Torres,Astrid Torres,Anouk Camus,mtn,TRANSFER,2022-05-24,84500
Anouk Camus,Anouk Camus,Astrid Torres,mtn,TRANSFER,2022-05-24,384600
Astrid Torres,Anouk Camus,Astrid Torres,mtn,RECEIPT,2022-05-24,384600
Anouk Camus,,,mtn,CASH_IN,2022-05-25,54100
Anouk Camus,,,mtn,CASH_IN,2022-05-26,290400
Anouk Camus,Astrid Torres,Anouk Camus,mtn,RECEIPT,2022-05-27,386400
Astrid Torres,Astrid Torres,Anouk Camus,mtn,TRANSFER,2022-05-27,386400
Thibault Martin,Thibault Martin,Astrid Torres,mtn,TRANSFER,2022-05-03,301700
Astrid Torres,Thibault Martin,Astrid Torres,mtn,RECEIPT,2022-05-03,301700
Thibault Martin,,,mtn,CASH_OUT,2022-05-07,74800
Thibault Martin,Thibault Martin,Astrid Torres,mtn,TRANSFER,2022-05-09,465200
Astrid Torres,Thibault Martin,Astrid Torres,mtn,RECEIPT,2022-05-09,465200
Thibault Martin,,,mtn,CASH_OUT,2022-05-12,235800
Thibault Martin,Astrid Torres,Thibault Martin,mtn,RECEIPT,2022-05-14,168400
Astrid Torres,Astrid Torres,Thibault Martin,mtn,TRANSFER,2022-05-14,168400
Thibault Martin,Thibault Martin,Astrid Torres,mtn,TRANSFER,2022-05-14,387600
Astrid Torres,Thibault Martin,Astrid Torres,mtn,RECEIPT,2022-05-14,387600
Thibault Martin,Astrid Torres,Thibault Martin,mtn,RECEIPT,2022-05-17,423100
