relative_to,sender,receiver,operator,type,date,amount
Édith Brunet-Le Roux,Bernard Traore,Édith Brunet-Le Roux,moov,RECEIPT,2022-07-03,176100
Bernard Traore,Bernard Traore,Édith Brunet-Le Roux,moov,TRANSFER,2022-07-03,176100
Édith Brunet-Le Roux,,,moov,CASH_IN,2022-07-04,85500
Édith Brunet-Le Roux,Bernard Traore,Édith Brunet-Le Roux,moov,RECEIPT,2022-07-08,262200
Bernard Traore,Bernard Traore,Édith Brunet-Le Roux,moov,TRANSFER,2022-07-08,262200
Édith Brunet-Le Roux,Édith Brunet-Le Roux,Bernard Traore,moov,TRANSFER,2022-07-08,441700
Bernard Traore,Édith Brunet-Le Roux,Bernard Traore,moov,RECEIPT,2022-07-08,441700
Édith Brunet-Le Roux,,,moov,CASH_OUT,2022-07-10,190500
Édith Brunet-Le Roux,,,moov,CASH_IN,2022-07-13,236200
Édith Brunet-Le Roux,Édith Brunet-Le Roux,Guy Rivière-Dufour,moov,TRANSFER,2022-07-13,83300
Guy Rivière-Dufour,Édith Brunet-Le Roux,Guy Rivière-Dufour,moov,RECEIPT,2022-07-13,83300
Édith Brunet-Le Roux,Édith Brunet-Le Roux,Guy Rivière-Dufour,moov,TRANSFER,2022-07-17,155000
Guy Rivière-Dufour,Édith Brunet-Le Roux,Guy Rivière-Dufour,moov,RECEIPT,2022-07-17,155000
Édith Brunet-Le Roux,,,moov,CASH_OUT,2022-07-19,305200
Édith Brunet-Le Roux,Guy Rivière-Dufour,Édith Brunet-Le Roux,moov,RECEIPT,2022-07-20,122800
Guy Rivière-Dufour,Guy Rivière-Dufour,Édith Brunet-Le Roux,moov,TRANSFER,2022-07-20,122800
Édith Brunet-Le Roux,,,moov,CASH_OUT,2022-07-20,412500
Édith Brunet-Le Roux,Guy Rivière-Dufour,Édith Brunet-Le Roux,moov,RECEIPT,2022-07-20,91300
Guy Rivière-Dufour,Guy Rivière-Dufour,Édith Brunet-Le Roux,moov,TRANSFER,2022-07-20,91300
Édith Brunet-Le Roux,,,moov,CASH_IN,2022-07-22,335800
Édith Brunet-Le Roux,Guy Rivière-Dufour,Édith Brunet-Le Roux,moov,RECEIPT,2022-07-23,432400
Guy Rivière-Dufour,Guy Rivière-Dufour,Édith Brunet-Le Roux,moov,TRANSFER,2022-07-23,432400
Édith Brunet-Le Roux,Guy Rivière-Dufour,Édith Brunet-Le Roux,moov,RECEIPT,2022-07-26,268600
Guy Rivière-Dufour,Guy Rivière-Dufour,Édith Brunet-Le Roux,moov,TRANSFER,2022-07-26,268600
Édith Brunet-Le Roux,Guy Rivière-Dufour,Édith Brunet-Le Roux,moov,RECEIPT,2022-07-27,315000
Guy Rivière-Dufour,Guy Rivière-Dufour,Édith Brunet-Le Roux,moov,TRANSFER,2022-07-27,315000
Colette Baron,Colette Baron,Guy Rivière-Dufour,moov,TRANSFER,2022-07-05,351400
Guy Rivière-Dufour,Colette Baron,Guy Rivière-Dufour,moov,RECEIPT,2022-07-05,351400
Colette Baron,Guy Rivière-Dufour,Colette Baron,moov,RECEIPT,2022-07-09,409900
Guy Rivière-Dufour,Guy Rivière-Dufour,Colette Baron,moov,TRANSFER,2022-07-09,409900
Agnès Regnier Le Da Costa,Auguste Letellier de Aubry,Agnès Regnier Le Da Costa,moov,RECEIPT,2022-08-25,305000
Auguste Letellier de Aubry,Auguste Letellier de Aubry,Agnès Regnier Le Da Costa,moov,TRANSFER,2022-08-25,305000
Brigitte Perrot-Dufour,Agathe Masse,Brigitte Perrot-Dufour,moov,RECEIPT,2022-08-16,344600
Agathe Masse,Agathe Masse,Brigitte Perrot-Dufour,moov,TRANSFER,2022-08-16,344600
Brigitte Perrot-Dufour,,,moov,CASH_OUT,2022-08-24,344800
Colette Baron,Marine Couturier,Colette Baron,moov,RECEIPT,2022-08-07,92900
Marine Couturier,Marine Couturier,Colette Baron,moov,TRANSFER,2022-08-07,92900
Colette Baron,,,moov,CASH_OUT,2022-08-08,119300
Colette Baron,,,moov,CASH_IN,2022-08-21,436500
Virginie Diallo,Virginie Diallo,Édith Brunet-Le Roux,moov,TRANSFER,2022-08-12,452500
Édith Brunet-Le Roux,Virginie Diallo,Édith Brunet-Le Roux,moov,RECEIPT,2022-08-12,452500
Virginie Diallo,,,moov,CASH_OUT,2022-08-24,108700
Virginie Diallo,Guy Rivière-Dufour,Virginie Diallo,moov,RECEIPT,2022-08-25,77500
Guy Rivière-Dufour,Guy Rivière-Dufour,Virginie Diallo,moov,TRANSFER,2022-08-25,77500
Grégoire Philippe,,,moov,CASH_OUT,2022-08-12,427000
Grégoire Philippe,Honoré Vincent,Grégoire Philippe,moov,RECEIPT,2022-08-12,92600
Honoré Vincent,Honoré Vincent,Grégoire Philippe,moov,TRANSFER,2022-08-12,92600
Grégoire Philippe,,,moov,CASH_OUT,2022-08-17,31400
Grégoire Philippe,,,moov,CASH_OUT,2022-08-18,204900
Grégoire Philippe,Grégoire Philippe,Denise Gonzalez de Buisson,moov,TRANSFER,2022-08-26,204100
Denise Gonzalez de Buisson,Grégoire Philippe,Denise Gonzalez de Buisson,moov,RECEIPT,2022-08-26,204100
Victor-David Faure,Alexandre Bonnet,Victor-David Faure,moov,RECEIPT,2022-08-09,145600
Alexandre Bonnet,Alexandre Bonnet,Victor-David Faure,moov,TRANSFER,2022-08-09,145600
Victor-David Faure,Anastasie Guilbert,Victor-David Faure,moov,RECEIPT,2022-08-18,493900
Anastasie Guilbert,Anastasie Guilbert,Victor-David Faure,moov,TRANSFER,2022-08-18,493900
Victor-David Faure,André Fleury-Bourgeois,Victor-David Faure,moov,RECEIPT,2022-08-21,449800
André Fleury-Bourgeois,André Fleury-Bourgeois,Victor-David Faure,moov,TRANSFER,2022-08-21,449800
Victor-David Faure,Yves Richard,Victor-David Faure,moov,RECEIPT,2022-08-25,414200
Yves Richard,Yves Richard,Victor-David Faure,moov,TRANSFER,2022-08-25,414200
Alexandria Bazin-Lacombe,Alexandria Bazin-Lacombe,Hélène Durand-Bègue,moov,TRANSFER,2022-08-17,216200
Hélène Durand-Bègue,Alexandria Bazin-Lacombe,Hélène Durand-Bègue,moov,RECEIPT,2022-08-17,216200
Alexandria Bazin-Lacombe,,,moov,CASH_OUT,2022-08-23,229400
Alexandria Bazin-Lacombe,Thierry Gomes,Alexandria Bazin-Lacombe,moov,RECEIPT,2022-08-23,159000
Thierry Gomes,Thierry Gomes,Alexandria Bazin-Lacombe,moov,TRANSFER,2022-08-23,159000
Thierry Goncalves,,,moov,CASH_OUT,2022-08-04,134900
Thierry Goncalves,,,moov,CASH_IN,2022-08-11,115300
Thierry Goncalves,Matthieu Gay,Thierry Goncalves,moov,RECEIPT,2022-08-14,171200
Matthieu Gay,Matthieu Gay,Thierry Goncalves,moov,TRANSFER,2022-08-14,171200
Thierry Goncalves,Madeleine Colas,Thierry Goncalves,moov,RECEIPT,2022-08-23,63700
Madeleine Colas,Madeleine Colas,Thierry Goncalves,moov,TRANSFER,2022-08-23,63700
Constance Bousquet,,,moov,CASH_IN,2022-08-16,402500
Constance Bousquet,Constance Bousquet,Capucine Didier,moov,TRANSFER,2022-08-16,165600
Capucine Didier,Constance Bousquet,Capucine Didier,moov,RECEIPT,2022-08-16,165600
Constance Bousquet,,,moov,CASH_IN,2022-08-27,206000
Madeleine Colas,,,moov,CASH_IN,2022-08-06,474200
Madeleine Colas,,,moov,CASH_OUT,2022-08-08,273600
Madeleine Colas,,,moov,CASH_OUT,2022-08-12,195400
Madeleine Colas,,,moov,CASH_OUT,2022-08-12,112500
Madeleine Colas,Madeleine Colas,Frédéric Charles de la Pineau,moov,TRANSFER,2022-08-27,482300
Frédéric Charles de la Pineau,Madeleine Colas,Frédéric Charles de la Pineau,moov,RECEIPT,2022-08-27,482300
Victor de Meyer,Aurélie-Odette Deschamps,Victor de Meyer,moov,RECEIPT,2022-08-05,251400
Aurélie-Odette Deschamps,Aurélie-Odette Deschamps,Victor de Meyer,moov,TRANSFER,2022-08-05,251400
Victor de Meyer,Victor de Meyer,Céline Imbert-Lamy,moov,TRANSFER,2022-08-23,119700
Céline Imbert-Lamy,Victor de Meyer,Céline Imbert-Lamy,moov,RECEIPT,2022-08-23,119700
André Fleury-Bourgeois,,,moov,CASH_IN,2022-08-14,44100
André Fleury-Bourgeois,Isaac Le Gall,André Fleury-Bourgeois,moov,RECEIPT,2022-08-25,345800
Isaac Le Gall,Isaac Le Gall,André Fleury-Bourgeois,moov,TRANSFER,2022-08-25,345800
Marianne Dias,,,moov,CASH_OUT,2022-08-19,437800
Charlotte Dupont,Bernard Traore,Charlotte Dupont,moov,RECEIPT,2022-08-07,365300
Bernard Traore,Bernard Traore,Charlotte Dupont,moov,TRANSFER,2022-08-07,365300
Charlotte Dupont,,,moov,CASH_OUT,2022-08-22,151600
Sébastien Perrier-Rolland,,,moov,CASH_IN,2022-08-01,329800
Sébastien Perrier-Rolland,,,moov,CASH_OUT,2022-08-04,123400
Sébastien Perrier-Rolland,,,moov,CASH_IN,2022-08-05,55200
Sébastien Perrier-Rolland,,,moov,CASH_OUT,2022-08-23,494100
Charles François,,,moov,CASH_OUT,2022-08-11,331300
Charles François,,,moov,CASH_IN,2022-08-12,68500
Vincent Gosselin de la Mallet,,,moov,CASH_OUT,2022-08-10,389600
Vincent Gosselin de la Mallet,,,moov,CASH_OUT,2022-08-22,158200
Céline Imbert-Lamy,,,moov,CASH_OUT,2022-08-02,69700
Céline Imbert-Lamy,,,moov,CASH_OUT,2022-08-14,128100
Céline Imbert-Lamy,,,moov,CASH_IN,2022-08-20,155300
Céline Imbert-Lamy,Céline Imbert-Lamy,Nicolas Chartier,moov,TRANSFER,2022-08-23,228900
Nicolas Chartier,Céline Imbert-Lamy,Nicolas Chartier,moov,RECEIPT,2022-08-23,228900
Céline Imbert-Lamy,Céline Imbert-Lamy,Honoré Vincent,moov,TRANSFER,2022-08-26,212000
Honoré Vincent,Céline Imbert-Lamy,Honoré Vincent,moov,RECEIPT,2022-08-26,212000
Émile Gilles,Émile Gilles,Sabine Baron-Leroy,moov,TRANSFER,2022-08-26,411400
Sabine Baron-Leroy,Émile Gilles,Sabine Baron-Leroy,moov,RECEIPT,2022-08-26,411400
Raymond Brunel,Raymond Brunel,Frédéric Charles de la Pineau,moov,TRANSFER,2022-08-07,50600
Frédéric Charles de la Pineau,Raymond Brunel,Frédéric Charles de la Pineau,moov,RECEIPT,2022-08-07,50600
Matthieu Gay,Matthieu Gay,David Ramos,moov,TRANSFER,2022-08-04,81000
David Ramos,Matthieu Gay,David Ramos,moov,RECEIPT,2022-08-04,81000
Michelle Paris,,,moov,CASH_IN,2022-08-09,398900
Michelle Paris,Denise Gonzalez de Buisson,Michelle Paris,moov,RECEIPT,2022-08-11,374000
Denise Gonzalez de Buisson,Denise Gonzalez de Buisson,Michelle Paris,moov,TRANSFER,2022-08-11,374000
Georges-Bernard Gros,Agathe Gomez,Georges-Bernard Gros,moov,RECEIPT,2022-08-09,364000
Agathe Gomez,Agathe Gomez,Georges-Bernard Gros,moov,TRANSFER,2022-08-09,364000
Georges-Bernard Gros,Georges-Bernard Gros,Théodore-Gérard Raymond,moov,TRANSFER,2022-08-13,80900
Théodore-Gérard Raymond,Georges-Bernard Gros,Théodore-Gérard Raymond,moov,RECEIPT,2022-08-13,80900
Georges-Bernard Gros,Georges-Bernard Gros,Mathilde Moreno,moov,TRANSFER,2022-08-13,154300
Mathilde Moreno,Georges-Bernard Gros,Mathilde Moreno,moov,RECEIPT,2022-08-13,154300
Georges-Bernard Gros,,,moov,CASH_OUT,2022-08-14,481200
Georges-Bernard Gros,,,moov,CASH_OUT,2022-08-21,93200
Geneviève Pages,Geneviève Pages,Frédéric Marie de Lambert,moov,TRANSFER,2022-08-10,164600
Frédéric Marie de Lambert,Geneviève Pages,Frédéric Marie de Lambert,moov,RECEIPT,2022-08-10,164600
Geneviève Pages,,,moov,CASH_IN,2022-08-13,350400
Geneviève Pages,Geneviève Pages,François Lebon,moov,TRANSFER,2022-08-26,306100
François Lebon,Geneviève Pages,François Lebon,moov,RECEIPT,2022-08-26,306100
Geneviève Pages,,,moov,CASH_IN,2022-08-26,261900
Corinne Fabre,Corinne Fabre,Émile Marion,moov,TRANSFER,2022-08-20,433200
Émile Marion,Corinne Fabre,Émile Marion,moov,RECEIPT,2022-08-20,433200
Corinne Fabre,,,moov,CASH_OUT,2022-08-20,234600
Sabine Baron-Leroy,,,moov,CASH_OUT,2022-08-24,300900
Étienne-Laurent Marty,Aurore Le Carlier,Étienne-Laurent Marty,moov,RECEIPT,2022-08-01,199900
Aurore Le Carlier,Aurore Le Carlier,Étienne-Laurent Marty,moov,TRANSFER,2022-08-01,199900
Étienne-Laurent Marty,Maryse Michaud,Étienne-Laurent Marty,moov,RECEIPT,2022-08-01,380200
Maryse Michaud,Maryse Michaud,Étienne-Laurent Marty,moov,TRANSFER,2022-08-01,380200
Étienne-Laurent Marty,,,moov,CASH_IN,2022-08-02,110000
Étienne-Laurent Marty,Étienne-Laurent Marty,Laetitia Chrétien,moov,TRANSFER,2022-08-04,44000
Laetitia Chrétien,Étienne-Laurent Marty,Laetitia Chrétien,moov,RECEIPT,2022-08-04,44000
Étienne-Laurent Marty,,,moov,CASH_IN,2022-08-05,393700
Étienne-Laurent Marty,Étienne-Laurent Marty,Isaac Le Gall,moov,TRANSFER,2022-08-08,14100
Isaac Le Gall,Étienne-Laurent Marty,Isaac Le Gall,moov,RECEIPT,2022-08-08,14100
Étienne-Laurent Marty,,,moov,CASH_IN,2022-08-09,399300
Étienne-Laurent Marty,,,moov,CASH_OUT,2022-08-13,318900
Étienne-Laurent Marty,,,moov,CASH_IN,2022-08-14,140100
Étienne-Laurent Marty,,,moov,CASH_OUT,2022-08-14,326700
Étienne-Laurent Marty,,,moov,CASH_OUT,2022-08-14,348300
Étienne-Laurent Marty,Gilles-Guillaume Dupuis,Étienne-Laurent Marty,moov,RECEIPT,2022-08-14,106000
Gilles-Guillaume Dupuis,Gilles-Guillaume Dupuis,Étienne-Laurent Marty,moov,TRANSFER,2022-08-14,106000
Étienne-Laurent Marty,Étienne-Laurent Marty,Frédéric Lombard,moov,TRANSFER,2022-08-15,298400
Frédéric Lombard,Étienne-Laurent Marty,Frédéric Lombard,moov,RECEIPT,2022-08-15,298400
Étienne-Laurent Marty,,,moov,CASH_IN,2022-08-16,372500
Étienne-Laurent Marty,Agathe Masse,Étienne-Laurent Marty,moov,RECEIPT,2022-08-16,365700
Agathe Masse,Agathe Masse,Étienne-Laurent Marty,moov,TRANSFER,2022-08-16,365700
Étienne-Laurent Marty,,,moov,CASH_OUT,2022-08-17,214300
Étienne-Laurent Marty,Étienne-Laurent Marty,Océane Diallo,moov,TRANSFER,2022-08-17,136000
Océane Diallo,Étienne-Laurent Marty,Océane Diallo,moov,RECEIPT,2022-08-17,136000
Étienne-Laurent Marty,,,moov,CASH_IN,2022-08-19,43300
Étienne-Laurent Marty,,,moov,CASH_IN,2022-08-20,461800
Étienne-Laurent Marty,Sébastien de la Chauvin,Étienne-Laurent Marty,moov,RECEIPT,2022-08-22,281700
Sébastien de la Chauvin,Sébastien de la Chauvin,Étienne-Laurent Marty,moov,TRANSFER,2022-08-22,281700
Étienne-Laurent Marty,,,moov,CASH_OUT,2022-08-24,171200
Étienne-Laurent Marty,,,moov,CASH_OUT,2022-08-25,252500
Étienne-Laurent Marty,Marine Couturier,Étienne-Laurent Marty,moov,RECEIPT,2022-08-26,148200
Marine Couturier,Marine Couturier,Étienne-Laurent Marty,moov,TRANSFER,2022-08-26,148200
Étienne-Laurent Marty,François Lebon,Étienne-Laurent Marty,moov,RECEIPT,2022-08-27,154600
François Lebon,François Lebon,Étienne-Laurent Marty,moov,TRANSFER,2022-08-27,154600
Denise Gonzalez de Buisson,Denise Gonzalez de Buisson,Laurence de la Coulon,moov,TRANSFER,2022-08-02,279900
Laurence de la Coulon,Denise Gonzalez de Buisson,Laurence de la Coulon,moov,RECEIPT,2022-08-02,279900
Denise Gonzalez de Buisson,,,moov,CASH_OUT,2022-08-04,234100
Denise Gonzalez de Buisson,Aurélie-Odette Deschamps,Denise Gonzalez de Buisson,moov,RECEIPT,2022-08-05,288900
Aurélie-Odette Deschamps,Aurélie-Odette Deschamps,Denise Gonzalez de Buisson,moov,TRANSFER,2022-08-05,288900
Denise Gonzalez de Buisson,,,moov,CASH_OUT,2022-08-05,152200
Denise Gonzalez de Buisson,Denise Gonzalez de Buisson,François Lebon,moov,TRANSFER,2022-08-08,452900
François Lebon,Denise Gonzalez de Buisson,François Lebon,moov,RECEIPT,2022-08-08,452900
Denise Gonzalez de Buisson,Xavier Lebrun,Denise Gonzalez de Buisson,moov,RECEIPT,2022-08-08,339300
Xavier Lebrun,Xavier Lebrun,Denise Gonzalez de Buisson,moov,TRANSFER,2022-08-08,339300
Denise Gonzalez de Buisson,Denise Gonzalez de Buisson,Rémy Bonneau,moov,TRANSFER,2022-08-09,132100
Rémy Bonneau,Denise Gonzalez de Buisson,Rémy Bonneau,moov,RECEIPT,2022-08-09,132100
Denise Gonzalez de Buisson,,,moov,CASH_IN,2022-08-11,305200
Denise Gonzalez de Buisson,Philippe Hubert,Denise Gonzalez de Buisson,moov,RECEIPT,2022-08-13,359800
Philippe Hubert,Philippe Hubert,Denise Gonzalez de Buisson,moov,TRANSFER,2022-08-13,359800
Denise Gonzalez de Buisson,,,moov,CASH_OUT,2022-08-13,170000
Denise Gonzalez de Buisson,,,moov,CASH_OUT,2022-08-13,102300
Denise Gonzalez de Buisson,Georges Étienne,Denise Gonzalez de Buisson,moov,RECEIPT,2022-08-14,389200
Georges Étienne,Georges Étienne,Denise Gonzalez de Buisson,moov,TRANSFER,2022-08-14,389200
Denise Gonzalez de Buisson,,,moov,CASH_OUT,2022-08-15,129600
Denise Gonzalez de Buisson,Philippe Hubert,Denise Gonzalez de Buisson,moov,RECEIPT,2022-08-16,234400
Philippe Hubert,Philippe Hubert,Denise Gonzalez de Buisson,moov,TRANSFER,2022-08-16,234400
Denise Gonzalez de Buisson,Thierry Gomes,Denise Gonzalez de Buisson,moov,RECEIPT,2022-08-18,88900
Thierry Gomes,Thierry Gomes,Denise Gonzalez de Buisson,moov,TRANSFER,2022-08-18,88900
Denise Gonzalez de Buisson,Denise Gonzalez de Buisson,Victoire Schmitt,moov,TRANSFER,2022-08-20,240100
Victoire Schmitt,Denise Gonzalez de Buisson,Victoire Schmitt,moov,RECEIPT,2022-08-20,240100
Denise Gonzalez de Buisson,Laetitia Chrétien,Denise Gonzalez de Buisson,moov,RECEIPT,2022-08-21,344500
Laetitia Chrétien,Laetitia Chrétien,Denise Gonzalez de Buisson,moov,TRANSFER,2022-08-21,344500
Denise Gonzalez de Buisson,,,moov,CASH_OUT,2022-08-21,75100
Denise Gonzalez de Buisson,Denise Gonzalez de Buisson,Émile Payet Le Benard,moov,TRANSFER,2022-08-22,196500
Émile Payet Le Benard,Denise Gonzalez de Buisson,Émile Payet Le Benard,moov,RECEIPT,2022-08-22,196500
Denise Gonzalez de Buisson,Denise Gonzalez de Buisson,Isaac Le Gall,moov,TRANSFER,2022-08-22,457600
Isaac Le Gall,Denise Gonzalez de Buisson,Isaac Le Gall,moov,RECEIPT,2022-08-22,457600
Denise Gonzalez de Buisson,Isaac Le Gall,Denise Gonzalez de Buisson,moov,RECEIPT,2022-08-22,145100
Isaac Le Gall,Isaac Le Gall,Denise Gonzalez de Buisson,moov,TRANSFER,2022-08-22,145100
Denise Gonzalez de Buisson,,,moov,CASH_IN,2022-08-22,227200
Denise Gonzalez de Buisson,,,moov,CASH_OUT,2022-08-25,291400
Denise Gonzalez de Buisson,Charles Barthelemy du Valentin,Denise Gonzalez de Buisson,moov,RECEIPT,2022-08-25,367600
Charles Barthelemy du Valentin,Charles Barthelemy du Valentin,Denise Gonzalez de Buisson,moov,TRANSFER,2022-08-25,367600
Denise Gonzalez de Buisson,,,moov,CASH_IN,2022-08-25,457900
Denise Gonzalez de Buisson,,,moov,CASH_IN,2022-08-26,79900
Denise Gonzalez de Buisson,Georges Étienne,Denise Gonzalez de Buisson,moov,RECEIPT,2022-08-26,66300
Georges Étienne,Georges Étienne,Denise Gonzalez de Buisson,moov,TRANSFER,2022-08-26,66300
Denise Gonzalez de Buisson,,,moov,CASH_OUT,2022-08-26,336500
Denise Gonzalez de Buisson,,,moov,CASH_OUT,2022-08-26,436600
Honoré Lopes,Honoré Lopes,Michel Mercier-Camus,moov,TRANSFER,2022-08-03,375200
Michel Mercier-Camus,Honoré Lopes,Michel Mercier-Camus,moov,RECEIPT,2022-08-03,375200
Honoré Lopes,Honoré Lopes,David Ramos,moov,TRANSFER,2022-08-03,85700
David Ramos,Honoré Lopes,David Ramos,moov,RECEIPT,2022-08-03,85700
Honoré Lopes,Michel Mercier-Camus,Honoré Lopes,moov,RECEIPT,2022-08-05,79100
Michel Mercier-Camus,Michel Mercier-Camus,Honoré Lopes,moov,TRANSFER,2022-08-05,79100
Honoré Lopes,Andrée Lamy de Mercier,Honoré Lopes,moov,RECEIPT,2022-08-05,466200
Andrée Lamy de Mercier,Andrée Lamy de Mercier,Honoré Lopes,moov,TRANSFER,2022-08-05,466200
Honoré Lopes,,,moov,CASH_IN,2022-08-06,374600
Honoré Lopes,Honoré Lopes,Théodore-Gérard Raymond,moov,TRANSFER,2022-08-07,277600
Théodore-Gérard Raymond,Honoré Lopes,Théodore-Gérard Raymond,moov,RECEIPT,2022-08-07,277600
Honoré Lopes,Thibault du Dupont,Honoré Lopes,moov,RECEIPT,2022-08-07,348300
Thibault du Dupont,Thibault du Dupont,Honoré Lopes,moov,TRANSFER,2022-08-07,348300
Honoré Lopes,Christelle Riou,Honoré Lopes,moov,RECEIPT,2022-08-07,377800
Christelle Riou,Christelle Riou,Honoré Lopes,moov,TRANSFER,2022-08-07,377800
Honoré Lopes,,,moov,CASH_OUT,2022-08-09,14800
Honoré Lopes,,,moov,CASH_IN,2022-08-10,168400
Honoré Lopes,Honoré Lopes,Auguste Letellier de Aubry,moov,TRANSFER,2022-08-10,355200
Auguste Letellier de Aubry,Honoré Lopes,Auguste Letellier de Aubry,moov,RECEIPT,2022-08-10,355200
Honoré Lopes,Émile Payet Le Benard,Honoré Lopes,moov,RECEIPT,2022-08-10,285000
Émile Payet Le Benard,Émile Payet Le Benard,Honoré Lopes,moov,TRANSFER,2022-08-10,285000
Honoré Lopes,,,moov,CASH_OUT,2022-08-10,495600
Honoré Lopes,,,moov,CASH_OUT,2022-08-11,429600
Honoré Lopes,Frédéric Lombard,Honoré Lopes,moov,RECEIPT,2022-08-11,478500
Frédéric Lombard,Frédéric Lombard,Honoré Lopes,moov,TRANSFER,2022-08-11,478500
Honoré Lopes,Honoré Lopes,Thierry Gomes,moov,TRANSFER,2022-08-11,38200
Thierry Gomes,Honoré Lopes,Thierry Gomes,moov,RECEIPT,2022-08-11,38200
Honoré Lopes,,,moov,CASH_IN,2022-08-12,22100
Honoré Lopes,Stéphanie Pages de Delmas,Honoré Lopes,moov,RECEIPT,2022-08-15,382200
Stéphanie Pages de Delmas,Stéphanie Pages de Delmas,Honoré Lopes,moov,TRANSFER,2022-08-15,382200
Honoré Lopes,Aurélie-Odette Deschamps,Honoré Lopes,moov,RECEIPT,2022-08-16,400000
Aurélie-Odette Deschamps,Aurélie-Odette Deschamps,Honoré Lopes,moov,TRANSFER,2022-08-16,400000
Honoré Lopes,Honoré Lopes,Sébastien de la Chauvin,moov,TRANSFER,2022-08-16,238200
Sébastien de la Chauvin,Honoré Lopes,Sébastien de la Chauvin,moov,RECEIPT,2022-08-16,238200
Honoré Lopes,,,moov,CASH_OUT,2022-08-19,120100
Honoré Lopes,,,moov,CASH_OUT,2022-08-19,314200
Honoré Lopes,,,moov,CASH_OUT,2022-08-20,356900
Honoré Lopes,Alain Blanchet de Clerc,Honoré Lopes,moov,RECEIPT,2022-08-20,97100
Alain Blanchet de Clerc,Alain Blanchet de Clerc,Honoré Lopes,moov,TRANSFER,2022-08-20,97100
Honoré Lopes,,,moov,CASH_IN,2022-08-20,22800
Honoré Lopes,Agathe Gomez,Honoré Lopes,moov,RECEIPT,2022-08-21,426600
Agathe Gomez,Agathe Gomez,Honoré Lopes,moov,TRANSFER,2022-08-21,426600
Honoré Lopes,,,moov,CASH_IN,2022-08-22,24500
Honoré Lopes,,,moov,CASH_IN,2022-08-24,442600
Honoré Lopes,,,moov,CASH_IN,2022-08-24,11200
Michel Mercier-Camus,,,moov,CASH_OUT,2022-08-01,258800
Michel Mercier-Camus,Michel Mercier-Camus,Thibault du Dupont,moov,TRANSFER,2022-08-03,221300
Thibault du Dupont,Michel Mercier-Camus,Thibault du Dupont,moov,RECEIPT,2022-08-03,221300
Michel Mercier-Camus,Honoré Vincent,Michel Mercier-Camus,moov,RECEIPT,2022-08-04,114500
Honoré Vincent,Honoré Vincent,Michel Mercier-Camus,moov,TRANSFER,2022-08-04,114500
Michel Mercier-Camus,,,moov,CASH_IN,2022-08-04,109400
Michel Mercier-Camus,,,moov,CASH_OUT,2022-08-05,353600
Michel Mercier-Camus,Michel Mercier-Camus,François Lebon,moov,TRANSFER,2022-08-06,126900
François Lebon,Michel Mercier-Camus,François Lebon,moov,RECEIPT,2022-08-06,126900
Michel Mercier-Camus,Théodore-Gérard Raymond,Michel Mercier-Camus,moov,RECEIPT,2022-08-07,382500
Théodore-Gérard Raymond,Théodore-Gérard Raymond,Michel Mercier-Camus,moov,TRANSFER,2022-08-07,382500
Michel Mercier-Camus,,,moov,CASH_IN,2022-08-07,49500
Michel Mercier-Camus,Michel Mercier-Camus,Agathe Masse,moov,TRANSFER,2022-08-08,2600
Agathe Masse,Michel Mercier-Camus,Agathe Masse,moov,RECEIPT,2022-08-08,2600
Michel Mercier-Camus,,,moov,CASH_IN,2022-08-09,431600
Michel Mercier-Camus,,,moov,CASH_OUT,2022-08-10,15000
Michel Mercier-Camus,Michel Mercier-Camus,Adrienne Le Leroux,moov,TRANSFER,2022-08-11,317700
